Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-11,Bedfordshire Police,56,9,0,3,5,30,8,0,9,3,0,2
2011-11,Bedfordshire Police,54,7,0,2,3,18,4,0,7,1,0,1
2011-11,Bedfordshire Police,42,0,1,0,0,5,0,0,1,0,0,0
2011-11,Bedfordshire Police,48,2,0,5,2,14,6,1,4,0,0,0
2011-11,Bedfordshire Police,43,3,0,2,1,25,6,0,0,0,0,1
2011-11,Bedfordshire Police,60,17,0,15,32,98,23,8,23,12,8,7
2011-11,Bedfordshire Police,61,5,0,4,4,28,4,0,6,3,1,3
2011-11,Bedfordshire Police,62,14,0,8,22,84,12,12,13,6,6,6
2011-11,Bedfordshire Police,63,2,0,2,2,16,1,0,3,0,0,0
2011-11,Bedfordshire Police,64,11,1,10,8,36,5,4,15,2,0,4
2011-11,Bedfordshire Police,49,4,0,0,6,20,1,5,4,2,0,2
2011-11,Bedfordshire Police,66,18,1,9,8,75,18,2,9,7,4,1
2011-11,Bedfordshire Police,67,33,1,12,20,105,28,16,27,6,4,7
2011-11,Bedfordshire Police,68,21,1,16,18,130,30,10,17,10,5,8
2011-11,Bedfordshire Police,69,15,2,15,9,49,9,2,13,8,0,3
2011-11,Bedfordshire Police,52,4,0,2,13,35,1,0,5,0,0,2
2011-11,Bedfordshire Police,53,6,0,2,3,24,4,0,2,0,2,1
2011-11,Bedfordshire Police,24,10,3,9,20,27,13,9,8,1,5,14
2011-11,Bedfordshire Police,25,0,1,3,2,9,5,4,4,0,1,0
2011-11,Bedfordshire Police,26,3,2,1,1,8,4,0,0,0,0,0
2011-11,Bedfordshire Police,27,1,1,0,0,7,0,0,0,0,0,0
2011-11,Bedfordshire Police,20,3,0,3,3,7,2,0,3,0,0,2
2011-11,Bedfordshire Police,21,8,1,10,7,44,6,1,4,0,0,3
2011-11,Bedfordshire Police,22,15,5,7,16,54,6,0,9,7,2,3
2011-11,Bedfordshire Police,23,4,1,8,9,18,5,0,3,1,0,2
2011-11,Bedfordshire Police,46,4,0,1,8,13,6,0,2,2,1,1
2011-11,Bedfordshire Police,47,6,0,0,4,32,7,2,10,4,0,0
2011-11,Bedfordshire Police,44,7,0,7,4,9,4,0,5,0,0,5
2011-11,Bedfordshire Police,45,1,3,4,1,13,5,1,0,0,0,0
2011-11,Bedfordshire Police,28,5,0,7,7,19,4,2,3,2,0,3
2011-11,Bedfordshire Police,29,7,1,5,4,14,2,0,1,2,0,0
2011-11,Bedfordshire Police,40,2,0,3,5,20,0,2,5,0,4,14
2011-11,Bedfordshire Police,41,6,1,4,1,14,2,1,0,1,0,0
2011-11,Bedfordshire Police,51,8,0,11,6,74,15,6,13,2,1,2
2011-11,Bedfordshire Police,39,8,0,2,2,13,8,2,5,0,0,0
2011-11,Bedfordshire Police,65,50,8,75,73,303,70,27,62,19,21,20
2011-11,Bedfordshire Police,38,17,0,5,1,26,5,0,4,1,1,1
2011-11,Bedfordshire Police,70,23,0,6,20,95,25,4,20,4,2,4
2011-11,Bedfordshire Police,59,11,0,1,7,20,2,1,7,0,1,0
2011-11,Bedfordshire Police,58,0,2,2,5,57,5,0,2,2,0,2
2011-11,Bedfordshire Police,11,3,0,2,2,13,5,5,1,0,0,1
2011-11,Bedfordshire Police,10,24,8,24,47,118,40,104,52,7,17,23
2011-11,Bedfordshire Police,13,8,1,7,8,14,5,0,5,0,2,1
2011-11,Bedfordshire Police,12,4,4,5,12,23,15,1,3,0,2,1
2011-11,Bedfordshire Police,15,2,3,2,4,28,3,7,3,0,1,2
2011-11,Bedfordshire Police,14,8,8,7,6,25,7,5,7,3,0,6
2011-11,Bedfordshire Police,17,0,0,0,0,47,0,0,0,0,0,0
2011-11,Bedfordshire Police,16,9,2,5,9,32,12,0,7,1,1,1
2011-11,Bedfordshire Police,19,11,1,6,7,22,3,0,0,2,3,0
2011-11,Bedfordshire Police,18,0,0,0,0,34,0,0,0,0,0,0
2011-11,Bedfordshire Police,31,6,4,6,12,54,11,1,4,1,0,2
2011-11,Bedfordshire Police,30,2,0,5,0,13,0,2,2,0,1,1
2011-11,Bedfordshire Police,37,8,1,4,4,22,5,5,8,1,0,0
2011-11,Bedfordshire Police,36,7,4,16,12,50,8,3,7,2,5,1
2011-11,Bedfordshire Police,35,5,2,4,10,35,5,0,10,0,1,1
2011-11,Bedfordshire Police,34,3,0,7,12,38,3,0,2,0,1,0
2011-11,Bedfordshire Police,33,4,1,5,9,20,3,8,5,2,1,3
2011-11,Bedfordshire Police,55,13,0,1,11,23,8,1,11,3,2,1
2011-11,Bedfordshire Police,32,4,4,4,15,58,12,14,5,5,2,3
2011-11,Bedfordshire Police,57,4,8,0,22,64,13,41,28,14,11,7
2011-11,Bedfordshire Police,50,5,6,7,7,33,4,4,5,5,2,1
