Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-11,South Wales Police,216,0,0,1,0,2,0,1,1,0,0,0
2011-11,South Wales Police,217,24,0,14,17,68,26,4,18,8,2,12
2011-11,South Wales Police,214,1,0,1,0,7,0,1,1,0,0,0
2011-11,South Wales Police,215,0,0,1,0,1,0,0,0,0,0,0
2011-11,South Wales Police,212,0,0,0,0,2,2,0,2,3,0,0
2011-11,South Wales Police,213,13,1,10,5,59,6,12,12,2,1,3
2011-11,South Wales Police,210,0,0,0,0,3,1,0,1,0,0,0
2011-11,South Wales Police,211,4,0,6,2,31,10,0,8,0,1,1
2011-11,South Wales Police,218,2,0,5,6,34,15,0,10,1,3,3
2011-11,South Wales Police,219,0,0,2,0,5,0,0,2,4,0,0
2011-11,South Wales Police,133,1,0,1,0,0,1,0,1,1,1,0
2011-11,South Wales Police,132,1,0,6,1,4,1,0,0,1,0,0
2011-11,South Wales Police,131,0,0,1,0,11,2,0,0,0,0,0
2011-11,South Wales Police,130,2,0,0,0,12,2,0,1,0,0,0
2011-11,South Wales Police,137,3,0,2,8,17,1,2,4,1,1,2
2011-11,South Wales Police,136,1,0,3,2,13,4,4,0,2,0,0
2011-11,South Wales Police,135,0,0,0,0,12,1,0,1,0,0,0
2011-11,South Wales Police,165,1,0,0,1,2,0,0,0,0,0,0
2011-11,South Wales Police,139,3,0,2,4,4,4,0,3,0,1,0
2011-11,South Wales Police,166,1,0,0,1,2,1,0,0,1,0,0
2011-11,South Wales Police,24,3,0,3,5,14,2,0,0,0,0,0
2011-11,South Wales Police,25,0,0,0,2,13,3,0,1,0,0,0
2011-11,South Wales Police,26,0,0,1,0,10,5,0,2,2,0,0
2011-11,South Wales Police,27,2,0,3,7,14,3,4,7,3,2,3
2011-11,South Wales Police,20,1,0,2,1,9,8,0,2,0,0,0
2011-11,South Wales Police,21,3,0,1,5,11,7,0,1,0,0,0
2011-11,South Wales Police,22,2,0,2,1,15,2,9,0,1,2,1
2011-11,South Wales Police,23,3,0,4,8,24,10,0,0,2,0,0
2011-11,South Wales Police,160,1,0,1,5,11,7,0,2,1,1,0
2011-11,South Wales Police,28,1,0,5,1,20,3,0,11,1,0,2
2011-11,South Wales Police,29,4,0,1,4,14,5,0,2,0,0,0
2011-11,South Wales Police,161,1,0,3,2,9,3,0,0,0,0,0
2011-11,South Wales Police,4,1,0,3,4,36,5,0,3,2,2,1
2011-11,South Wales Police,8,4,0,5,4,16,4,2,4,2,0,0
2011-11,South Wales Police,163,0,0,0,0,8,1,0,0,0,0,0
2011-11,South Wales Police,119,1,0,1,0,4,3,0,1,0,0,0
2011-11,South Wales Police,120,1,0,1,3,26,5,0,8,5,1,0
2011-11,South Wales Police,121,2,0,2,2,1,0,0,0,0,0,0
2011-11,South Wales Police,122,0,0,0,1,5,1,1,1,0,0,0
2011-11,South Wales Police,123,1,0,1,0,13,4,0,4,2,3,2
2011-11,South Wales Police,124,7,0,6,1,35,5,2,10,1,1,1
2011-11,South Wales Police,125,3,0,0,0,5,2,0,1,0,0,0
2011-11,South Wales Police,126,0,0,2,0,0,3,0,1,0,0,0
2011-11,South Wales Police,127,2,0,0,1,3,1,0,3,2,0,1
2011-11,South Wales Police,128,5,1,5,4,24,6,6,6,0,0,2
2011-11,South Wales Police,129,3,0,0,1,2,1,0,3,0,1,0
2011-11,South Wales Police,167,8,0,0,2,11,4,0,1,3,0,0
2011-11,South Wales Police,118,1,0,0,0,6,2,0,1,0,1,0
2011-11,South Wales Police,59,7,0,1,2,31,7,3,5,1,1,0
2011-11,South Wales Police,58,1,0,4,6,26,6,2,4,0,0,0
2011-11,South Wales Police,55,5,0,2,3,13,8,0,3,0,0,0
2011-11,South Wales Police,54,3,0,3,1,21,6,8,6,0,0,0
2011-11,South Wales Police,57,3,0,4,3,23,3,2,1,1,2,0
2011-11,South Wales Police,56,9,0,1,1,14,3,0,6,4,1,0
2011-11,South Wales Police,51,2,0,2,3,16,4,1,3,0,2,5
2011-11,South Wales Police,50,2,0,1,1,7,3,0,1,0,0,0
2011-11,South Wales Police,53,4,0,4,6,26,6,0,6,1,1,1
2011-11,South Wales Police,52,0,0,4,4,18,10,0,2,1,1,1
2011-11,South Wales Police,164,1,0,2,1,12,5,0,4,2,1,0
2011-11,South Wales Police,201,20,0,19,4,60,11,11,13,1,2,1
2011-11,South Wales Police,199,25,5,19,55,336,38,66,78,28,49,7
2011-11,South Wales Police,179,1,0,0,0,3,0,0,0,0,0,0
2011-11,South Wales Police,200,1,0,0,2,17,4,0,2,1,1,1
2011-11,South Wales Police,195,1,0,0,1,1,1,0,1,0,0,0
2011-11,South Wales Police,194,0,0,0,2,0,0,0,2,0,0,0
2011-11,South Wales Police,197,0,0,3,0,2,0,0,0,0,0,0
2011-11,South Wales Police,178,2,0,1,1,3,0,0,1,0,0,0
2011-11,South Wales Police,191,1,0,1,6,27,5,2,2,2,2,0
2011-11,South Wales Police,190,6,0,6,6,27,7,0,2,4,1,0
2011-11,South Wales Police,193,6,0,7,4,17,4,1,2,0,0,0
2011-11,South Wales Police,192,0,0,0,0,5,3,0,0,1,1,0
2011-11,South Wales Police,115,1,0,2,2,4,4,0,5,1,0,0
2011-11,South Wales Police,114,1,0,2,0,3,1,0,1,0,0,0
2011-11,South Wales Police,88,26,1,10,10,53,17,21,13,6,3,1
2011-11,South Wales Police,89,7,1,5,6,59,15,9,4,3,2,2
2011-11,South Wales Police,111,3,0,2,4,18,7,4,3,0,2,0
2011-11,South Wales Police,110,2,0,11,1,7,3,0,3,0,0,0
2011-11,South Wales Police,113,0,0,0,5,9,9,0,1,0,0,0
2011-11,South Wales Police,112,1,0,0,0,2,0,0,0,0,1,0
2011-11,South Wales Police,82,3,0,2,1,3,0,0,2,1,0,0
2011-11,South Wales Police,83,9,0,10,5,26,7,7,13,9,1,3
2011-11,South Wales Police,80,14,0,8,17,53,36,9,14,11,6,1
2011-11,South Wales Police,81,11,0,8,14,91,13,9,11,5,4,1
2011-11,South Wales Police,86,2,0,0,0,6,0,0,0,0,0,0
2011-11,South Wales Police,87,5,0,6,4,22,5,0,2,5,0,0
2011-11,South Wales Police,84,18,2,22,13,83,30,22,24,7,2,9
2011-11,South Wales Police,85,6,1,21,4,27,5,8,3,2,1,1
2011-11,South Wales Police,198,6,0,5,1,27,8,9,4,2,3,3
2011-11,South Wales Police,206,2,0,2,2,6,2,0,0,0,0,0
2011-11,South Wales Police,226,1,0,2,4,28,3,1,2,1,0,0
2011-11,South Wales Police,3,5,1,10,5,45,11,3,7,2,3,3
2011-11,South Wales Police,177,0,0,0,0,3,5,0,2,1,1,0
2011-11,South Wales Police,7,7,0,5,6,24,4,0,1,0,1,1
2011-11,South Wales Police,225,1,0,1,1,11,2,0,1,0,0,0
2011-11,South Wales Police,108,2,0,2,2,1,2,0,1,0,0,1
2011-11,South Wales Police,109,0,0,1,1,8,6,0,4,1,2,1
2011-11,South Wales Police,102,7,0,7,4,22,16,0,4,4,0,2
2011-11,South Wales Police,103,2,0,3,1,20,9,5,2,3,5,0
2011-11,South Wales Police,100,12,0,4,7,17,12,0,4,0,4,1
2011-11,South Wales Police,101,1,0,1,4,21,1,4,2,1,0,0
2011-11,South Wales Police,106,6,0,5,3,12,4,3,7,4,1,0
2011-11,South Wales Police,107,0,0,0,0,1,0,6,5,0,0,0
2011-11,South Wales Police,104,2,0,2,2,4,0,1,1,0,0,0
2011-11,South Wales Police,105,3,0,1,0,4,1,0,3,1,0,0
2011-11,South Wales Police,39,1,0,2,2,10,9,1,4,3,1,0
2011-11,South Wales Police,38,1,0,4,5,23,6,0,2,1,1,1
2011-11,South Wales Police,33,1,0,0,1,12,2,0,2,1,0,2
2011-11,South Wales Police,32,2,0,0,1,13,0,0,3,2,0,0
2011-11,South Wales Police,31,0,0,0,1,14,1,0,3,2,0,0
2011-11,South Wales Police,30,0,0,0,1,7,1,0,2,0,0,0
2011-11,South Wales Police,37,3,0,0,5,42,4,0,1,0,2,0
