Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-09,Merseyside Police,C4,7,0,12,6,82,15,16,10,12,8,8
2011-09,Merseyside Police,A1,29,1,23,24,193,27,20,25,30,14,2
2011-09,Merseyside Police,C5,32,4,29,10,148,37,7,35,33,9,5
2011-09,Merseyside Police,A3,11,1,4,5,42,4,4,4,4,4,0
2011-09,Merseyside Police,A2,13,3,13,13,120,31,13,14,19,2,3
2011-09,Merseyside Police,A5,26,0,18,37,170,28,18,17,27,11,3
2011-09,Merseyside Police,A4,5,0,5,10,92,13,7,7,9,3,1
2011-09,Merseyside Police,A7,24,3,22,18,106,32,21,14,10,7,6
2011-09,Merseyside Police,A6,34,4,16,31,210,43,35,25,23,17,5
2011-09,Merseyside Police,E5,58,12,15,24,218,66,9,49,45,12,6
2011-09,Merseyside Police,A8,6,0,6,1,47,7,8,5,3,2,4
2011-09,Merseyside Police,E7,22,4,16,24,171,41,12,18,14,9,16
2011-09,Merseyside Police,E6,29,4,21,37,218,53,12,26,26,20,7
2011-09,Merseyside Police,E1,34,9,41,95,168,56,113,226,65,52,12
2011-09,Merseyside Police,E3,21,5,17,19,71,47,9,14,16,13,6
2011-09,Merseyside Police,E2,67,13,27,32,294,78,24,42,58,22,10
2011-09,Merseyside Police,E4,50,7,36,36,238,78,14,56,28,14,12
2011-09,Merseyside Police,C3,16,2,10,10,133,43,3,28,33,13,3
2011-09,Merseyside Police,C2,31,0,10,15,143,34,7,20,15,4,6
2011-09,Merseyside Police,C1,11,2,6,3,111,21,0,5,18,2,0
2011-09,Merseyside Police,F1,24,5,33,15,129,31,12,37,38,11,6
2011-09,Merseyside Police,F2,34,3,14,32,188,47,12,24,47,16,3
2011-09,Merseyside Police,F3,20,1,14,4,74,13,9,10,20,3,6
2011-09,Merseyside Police,F4,10,0,9,21,86,30,11,14,16,3,11
2011-09,Merseyside Police,F5,23,2,12,25,101,38,18,24,24,7,9
2011-09,Merseyside Police,F6,0,0,0,0,3,0,4,3,1,0,1
2011-09,Merseyside Police,B4,35,0,17,10,75,18,24,18,4,5,2
2011-09,Merseyside Police,B5,32,0,13,15,89,19,8,16,20,2,9
2011-09,Merseyside Police,B6,43,0,19,17,84,21,11,27,8,4,6
2011-09,Merseyside Police,B7,10,0,7,14,51,16,6,30,22,5,2
2011-09,Merseyside Police,B1,40,4,14,22,98,31,32,41,22,10,6
2011-09,Merseyside Police,B2,20,0,18,20,77,20,14,28,14,5,9
2011-09,Merseyside Police,B3,47,2,24,29,228,64,10,41,23,8,6
2011-09,Merseyside Police,D4,17,1,18,6,65,21,2,21,12,4,8
2011-09,Merseyside Police,D5,28,1,22,29,146,38,9,50,8,5,6
2011-09,Merseyside Police,D2,23,0,14,26,140,38,5,27,33,5,7
2011-09,Merseyside Police,D3,15,1,28,25,132,31,5,32,19,7,1
2011-09,Merseyside Police,D1,23,1,5,25,96,29,45,37,38,8,4
