Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-10,Northumbria Police,A1,37,4,28,54,330,31,66,56,35,27,11
2011-10,Northumbria Police,A3,23,2,40,41,393,84,20,40,14,6,9
2011-10,Northumbria Police,A2,24,1,12,22,156,57,13,31,13,5,5
2011-10,Northumbria Police,A5,34,2,19,40,278,49,22,43,11,19,10
2011-10,Northumbria Police,E8,24,2,16,32,371,62,29,39,20,8,16
2011-10,Northumbria Police,A7,25,2,21,33,228,67,11,44,8,6,8
2011-10,Northumbria Police,A6,39,1,28,43,309,53,25,42,13,11,9
2011-10,Northumbria Police,C3,27,0,21,16,237,34,18,25,10,11,11
2011-10,Northumbria Police,C2,27,3,19,12,175,36,12,14,9,4,4
2011-10,Northumbria Police,C1,13,8,20,34,323,34,21,25,12,14,9
2011-10,Northumbria Police,E6,32,3,21,120,490,54,128,180,38,41,18
2011-10,Northumbria Police,E1,29,2,33,34,340,47,10,22,11,11,10
2011-10,Northumbria Police,C6,33,0,12,11,146,30,14,16,16,4,4
2011-10,Northumbria Police,E3,22,1,9,15,309,33,6,11,8,4,4
2011-10,Northumbria Police,E2,27,0,14,20,140,30,40,24,6,7,6
2011-10,Northumbria Police,E5,41,2,23,27,373,65,16,37,23,10,14
2011-10,Northumbria Police,E4,29,0,17,22,216,19,4,17,7,4,9
2011-10,Northumbria Police,E7,52,5,18,17,245,49,11,51,15,4,12
2011-10,Northumbria Police,F1,10,1,6,25,159,38,5,10,10,2,6
2011-10,Northumbria Police,F2,23,1,24,26,326,53,14,38,11,4,3
2011-10,Northumbria Police,F3,35,2,9,21,354,37,24,28,9,2,14
2011-10,Northumbria Police,F4,18,1,7,21,195,29,3,20,4,7,2
2011-10,Northumbria Police,F5,13,0,10,8,107,15,3,18,3,2,2
2011-10,Northumbria Police,F6,7,0,7,11,94,18,8,6,2,3,3
2011-10,Northumbria Police,F7,21,0,5,12,109,14,13,11,5,11,5
2011-10,Northumbria Police,F8,10,0,5,7,74,12,8,9,2,2,2
2011-10,Northumbria Police,F9,15,0,11,10,92,19,7,18,2,4,3
2011-10,Northumbria Police,C5,14,0,13,13,160,39,27,24,13,9,9
2011-10,Northumbria Police,B1,19,2,17,45,482,86,39,31,30,22,9
2011-10,Northumbria Police,B2,20,2,8,16,194,29,6,22,10,9,2
2011-10,Northumbria Police,B3,24,0,17,25,248,58,13,26,15,8,7
2011-10,Northumbria Police,D4,12,2,12,15,299,33,12,14,4,7,5
2011-10,Northumbria Police,D2,17,0,9,32,272,28,25,23,14,10,8
2011-10,Northumbria Police,D3,22,1,19,36,253,33,11,24,12,10,10
2011-10,Northumbria Police,D1,18,2,16,31,303,120,51,34,21,18,11
