Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-10,Metropolitan Police,00ASHD,14,7,19,30,51,9,4,15,6,3,7
2011-10,Metropolitan Police,00ASHE,35,3,48,26,63,19,5,29,9,8,6
2011-10,Metropolitan Police,00ASHB,18,1,21,36,61,16,0,6,4,2,5
2011-10,Metropolitan Police,00ASHC,10,1,13,8,23,5,14,12,2,1,3
2011-10,Metropolitan Police,00ASHA,29,14,14,37,76,11,6,33,6,6,8
2011-10,Metropolitan Police,00BBGW,8,7,18,15,53,4,0,13,3,2,2
2011-10,Metropolitan Police,00BFGS,6,3,5,12,31,5,0,4,3,1,3
2011-10,Metropolitan Police,00BDGD,9,1,11,17,43,6,0,8,0,2,2
2011-10,Metropolitan Police,00ALHA,7,3,14,15,33,13,0,8,4,5,0
2011-10,Metropolitan Police,00ALHC,14,4,10,24,96,14,1,16,12,13,5
2011-10,Metropolitan Police,00ALHB,14,4,18,30,77,17,19,52,3,14,12
2011-10,Metropolitan Police,00ALHE,9,2,13,36,66,25,10,23,3,9,12
2011-10,Metropolitan Police,00ALHD,20,1,15,39,82,14,1,20,4,2,4
2011-10,Metropolitan Police,00ALHG,14,4,13,27,44,16,2,13,1,5,2
2011-10,Metropolitan Police,00ALHF,11,1,12,36,98,15,26,34,18,14,5
2011-10,Metropolitan Police,00BFGP,7,0,3,6,13,5,0,5,0,2,2
2011-10,Metropolitan Police,00BFGW,7,0,5,9,23,3,0,8,0,1,2
2011-10,Metropolitan Police,00BFGU,9,0,16,12,43,10,0,10,2,1,1
2011-10,Metropolitan Police,00BBGU,15,15,36,40,163,12,23,100,24,29,12
2011-10,Metropolitan Police,00BFGT,3,2,5,11,43,5,9,4,2,1,3
2011-10,Metropolitan Police,00BGFY,5,12,13,12,115,14,2,25,11,9,17
2011-10,Metropolitan Police,00BGFX,16,15,14,31,177,19,12,42,23,12,8
2011-10,Metropolitan Police,00BGFZ,16,5,16,23,67,9,3,20,10,4,11
