Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-09,South Yorkshire,KD4,20,2,14,21,103,8,5,33,3,3,6
2011-09,South Yorkshire,KA4,26,3,10,18,171,25,4,44,9,4,0
2011-09,South Yorkshire,CB2,21,1,20,17,168,26,11,40,1,1,5
2011-09,South Yorkshire,CB3,33,5,12,17,228,49,5,27,11,5,2
2011-09,South Yorkshire,KA1,53,7,39,25,257,44,7,44,15,8,10
2011-09,South Yorkshire,CB1,14,0,16,18,187,27,11,22,6,0,2
2011-09,South Yorkshire,KC1,28,0,12,14,144,18,3,16,9,4,3
2011-09,South Yorkshire,KC3,18,1,5,4,68,9,5,10,2,1,4
2011-09,South Yorkshire,KC2,18,4,12,10,128,15,8,11,2,1,1
2011-09,South Yorkshire,KE4,22,3,9,8,167,29,8,12,4,3,6
2011-09,South Yorkshire,KE3,12,1,12,6,64,13,9,17,1,1,3
2011-09,South Yorkshire,KE2,23,0,18,14,206,22,6,35,2,3,2
2011-09,South Yorkshire,KE1,19,0,13,5,81,13,5,27,2,1,6
2011-09,South Yorkshire,AA5,0,0,2,2,17,4,0,15,0,2,1
2011-09,South Yorkshire,AD2,33,1,13,15,109,15,14,14,7,1,0
2011-09,South Yorkshire,AD3,19,0,6,5,20,12,2,21,1,2,1
2011-09,South Yorkshire,AD1,14,0,5,15,60,19,3,12,0,1,2
2011-09,South Yorkshire,KL4,7,1,26,6,144,19,8,15,6,1,3
2011-09,South Yorkshire,AB1,17,0,8,19,147,34,7,43,4,4,4
2011-09,South Yorkshire,AB2,31,0,8,15,110,20,21,27,3,1,3
2011-09,South Yorkshire,AB3,15,0,11,10,111,25,8,42,2,2,3
2011-09,South Yorkshire,BD1,15,0,13,8,53,9,1,10,10,4,4
2011-09,South Yorkshire,KL1,5,0,10,10,97,14,1,9,1,0,1
2011-09,South Yorkshire,KL2,6,0,7,9,83,4,1,21,1,3,2
2011-09,South Yorkshire,BD2,9,0,10,7,80,22,16,15,6,1,2
2011-09,South Yorkshire,BB2,17,2,18,9,156,27,10,35,8,4,0
2011-09,South Yorkshire,BB1,30,0,28,20,216,29,10,54,12,4,8
2011-09,South Yorkshire,KF4,11,0,4,0,46,5,2,9,0,0,0
2011-09,South Yorkshire,KF2,12,0,16,4,44,4,1,10,0,0,5
2011-09,South Yorkshire,KF3,7,0,16,3,53,6,1,5,0,2,0
2011-09,South Yorkshire,KF1,12,0,15,6,37,7,2,12,0,0,0
2011-09,South Yorkshire,KL3,16,1,3,6,100,19,1,6,3,1,1
2011-09,South Yorkshire,BD3,12,0,3,10,53,7,1,11,7,1,2
2011-09,South Yorkshire,KA2,36,6,18,25,257,48,9,40,5,3,3
2011-09,South Yorkshire,KB2,26,1,28,23,203,36,8,23,5,5,7
2011-09,South Yorkshire,KB3,21,1,31,17,160,27,8,25,7,5,1
2011-09,South Yorkshire,KB1,39,3,51,16,206,55,67,62,13,10,10
2011-09,South Yorkshire,KD1,47,9,39,87,545,62,87,198,26,18,17
2011-09,South Yorkshire,KB4,11,0,10,6,161,24,8,16,2,3,0
2011-09,South Yorkshire,KD3,20,4,24,11,150,21,15,29,2,5,5
2011-09,South Yorkshire,AE1,38,0,15,17,134,21,5,63,4,3,5
2011-09,South Yorkshire,KA3,53,3,16,11,154,38,20,24,4,0,4
2011-09,South Yorkshire,AE3,11,0,6,9,60,10,0,15,2,0,3
2011-09,South Yorkshire,AE2,17,2,16,23,112,23,6,26,5,4,2
2011-09,South Yorkshire,BA2,18,1,14,24,124,29,24,12,9,1,1
2011-09,South Yorkshire,BA1,23,1,13,40,204,36,40,39,29,10,8
2011-09,South Yorkshire,CA2,51,3,26,15,264,50,25,70,4,5,4
2011-09,South Yorkshire,CA1,24,1,31,15,239,28,16,39,11,3,5
2011-09,South Yorkshire,CC1,38,5,24,21,278,42,6,28,6,4,8
2011-09,South Yorkshire,CC3,5,0,5,22,74,13,31,27,12,10,4
2011-09,South Yorkshire,CC2,30,1,12,23,274,33,3,38,6,6,3
2011-09,South Yorkshire,AC3,39,0,36,11,104,20,8,32,4,2,8
2011-09,South Yorkshire,AA4,22,1,19,15,58,30,7,12,12,5,2
2011-09,South Yorkshire,AC1,24,1,9,11,102,23,14,21,4,3,1
2011-09,South Yorkshire,AA6,26,1,22,17,139,39,4,22,28,5,3
2011-09,South Yorkshire,AA1,13,0,6,15,100,27,12,12,6,3,4
2011-09,South Yorkshire,AA3,12,4,23,55,216,35,46,59,11,13,7
2011-09,South Yorkshire,AA2,27,2,5,22,130,24,1,30,14,7,3
2011-09,South Yorkshire,KC4,9,0,6,11,128,28,16,17,6,4,7
2011-09,South Yorkshire,KD2,30,3,22,12,104,8,9,57,4,2,2
2011-09,South Yorkshire,BC3,18,1,23,13,143,28,5,19,6,2,6
2011-09,South Yorkshire,BC1,26,0,24,17,158,33,11,13,7,0,4
2011-09,South Yorkshire,BC2,14,1,18,10,102,23,4,15,3,5,2
2011-09,South Yorkshire,AC2,23,0,10,14,105,39,6,26,4,2,0
