Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-12,Bedfordshire Police,56,9,0,5,4,19,3,1,8,1,1,2
2011-12,Bedfordshire Police,54,4,0,7,3,15,4,0,1,3,2,0
2011-12,Bedfordshire Police,42,1,0,0,0,10,1,0,0,0,0,0
2011-12,Bedfordshire Police,48,5,0,4,2,6,4,1,2,0,0,0
2011-12,Bedfordshire Police,43,2,0,2,8,11,4,0,0,2,2,0
2011-12,Bedfordshire Police,60,18,4,11,52,80,25,13,15,17,3,6
2011-12,Bedfordshire Police,61,3,0,1,5,29,5,1,2,3,0,1
2011-12,Bedfordshire Police,62,14,0,16,12,78,8,14,6,8,2,13
2011-12,Bedfordshire Police,63,4,0,2,3,11,1,0,0,0,0,0
2011-12,Bedfordshire Police,64,5,0,10,5,24,10,3,7,2,1,6
2011-12,Bedfordshire Police,49,4,0,1,5,7,0,2,4,3,1,2
2011-12,Bedfordshire Police,66,14,0,14,5,58,27,2,10,6,0,1
2011-12,Bedfordshire Police,67,23,0,9,30,108,20,13,23,9,6,8
2011-12,Bedfordshire Police,68,27,1,25,18,118,23,11,18,5,4,3
2011-12,Bedfordshire Police,69,10,0,11,8,59,14,2,13,3,1,3
2011-12,Bedfordshire Police,52,3,0,1,7,26,7,1,7,1,1,1
2011-12,Bedfordshire Police,53,2,0,2,0,15,7,1,4,1,2,1
2011-12,Bedfordshire Police,24,8,1,12,8,30,4,8,5,3,0,9
2011-12,Bedfordshire Police,25,0,2,0,3,10,0,6,3,0,1,1
2011-12,Bedfordshire Police,26,1,1,0,4,11,7,0,2,0,0,1
2011-12,Bedfordshire Police,27,3,0,1,1,2,0,0,1,0,0,0
2011-12,Bedfordshire Police,20,3,0,5,1,11,1,1,2,1,1,3
2011-12,Bedfordshire Police,21,8,2,1,12,44,17,3,11,1,1,1
2011-12,Bedfordshire Police,22,15,3,8,24,39,13,0,6,7,1,2
2011-12,Bedfordshire Police,23,6,1,10,4,20,4,0,5,2,1,0
2011-12,Bedfordshire Police,46,11,0,2,2,18,2,0,7,0,1,0
2011-12,Bedfordshire Police,47,12,0,0,3,21,4,0,5,2,1,1
2011-12,Bedfordshire Police,44,11,0,5,2,10,1,4,3,0,1,3
2011-12,Bedfordshire Police,45,4,0,2,0,6,1,0,0,1,0,0
2011-12,Bedfordshire Police,28,7,1,6,4,25,6,2,1,2,1,0
2011-12,Bedfordshire Police,29,10,2,10,5,15,2,0,0,1,1,0
2011-12,Bedfordshire Police,40,0,0,0,1,20,1,2,7,2,1,9
2011-12,Bedfordshire Police,41,2,0,0,5,5,6,0,2,0,0,1
2011-12,Bedfordshire Police,51,8,1,5,11,43,5,3,9,4,4,2
2011-12,Bedfordshire Police,39,5,1,6,2,10,5,0,1,0,1,0
2011-12,Bedfordshire Police,65,51,4,68,50,258,56,20,60,29,11,26
2011-12,Bedfordshire Police,38,11,1,1,5,18,7,1,2,1,1,2
2011-12,Bedfordshire Police,70,26,0,14,26,60,13,6,14,5,1,6
2011-12,Bedfordshire Police,59,6,0,2,2,8,0,1,2,0,1,0
2011-12,Bedfordshire Police,58,3,0,1,5,38,8,0,3,3,0,2
2011-12,Bedfordshire Police,11,2,0,8,3,7,1,1,2,0,0,2
2011-12,Bedfordshire Police,10,16,11,20,52,126,39,98,69,15,13,11
2011-12,Bedfordshire Police,13,12,0,3,5,18,5,0,3,1,1,1
2011-12,Bedfordshire Police,12,6,2,7,7,28,16,0,10,4,2,2
2011-12,Bedfordshire Police,15,8,0,7,4,30,3,10,1,1,2,1
2011-12,Bedfordshire Police,14,8,2,10,9,23,9,7,1,0,2,3
2011-12,Bedfordshire Police,17,0,0,0,0,22,0,0,0,0,0,0
2011-12,Bedfordshire Police,16,4,2,4,11,26,9,0,1,1,2,1
2011-12,Bedfordshire Police,19,17,0,13,6,35,4,1,4,0,0,0
2011-12,Bedfordshire Police,18,0,0,0,0,28,0,0,0,0,0,0
2011-12,Bedfordshire Police,31,11,0,11,6,47,8,5,7,0,1,4
2011-12,Bedfordshire Police,30,2,0,5,1,13,6,2,1,0,0,0
2011-12,Bedfordshire Police,37,6,0,5,3,29,4,2,0,0,1,1
2011-12,Bedfordshire Police,36,5,2,13,15,45,8,0,6,2,4,3
2011-12,Bedfordshire Police,35,5,2,4,9,22,2,0,5,1,0,2
2011-12,Bedfordshire Police,34,3,0,2,11,20,3,0,2,0,0,0
2011-12,Bedfordshire Police,33,10,2,12,7,19,5,5,11,2,1,0
2011-12,Bedfordshire Police,55,11,1,8,6,14,4,0,5,0,1,1
2011-12,Bedfordshire Police,32,8,1,9,10,45,5,13,9,2,3,6
2011-12,Bedfordshire Police,57,6,0,1,22,72,17,41,37,4,22,8
2011-12,Bedfordshire Police,50,5,1,3,7,31,9,2,7,0,1,1
