Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-09,Northumbria Police,A1,33,2,26,57,277,41,66,58,31,17,19
2011-09,Northumbria Police,A3,30,2,29,31,320,78,28,45,18,16,15
2011-09,Northumbria Police,A2,13,0,9,16,132,18,16,27,10,4,7
2011-09,Northumbria Police,A5,32,0,9,29,289,69,25,25,12,15,13
2011-09,Northumbria Police,E8,29,2,12,29,352,49,24,54,21,12,22
2011-09,Northumbria Police,A7,21,2,19,31,243,59,16,40,10,8,7
2011-09,Northumbria Police,A6,26,1,31,45,274,50,31,30,14,7,11
2011-09,Northumbria Police,C3,28,2,17,19,207,34,17,33,11,10,12
2011-09,Northumbria Police,C2,30,2,19,11,179,30,6,20,6,7,9
2011-09,Northumbria Police,C1,26,1,14,36,301,38,30,33,13,25,7
2011-09,Northumbria Police,E6,16,5,41,93,479,49,127,139,32,30,20
2011-09,Northumbria Police,E1,36,2,32,33,290,43,8,19,8,6,18
2011-09,Northumbria Police,C6,22,0,12,15,131,26,14,41,10,3,7
2011-09,Northumbria Police,E3,9,0,6,13,218,45,7,7,8,5,6
2011-09,Northumbria Police,E2,21,0,16,8,137,28,35,30,1,3,7
2011-09,Northumbria Police,E5,20,6,24,27,324,41,6,24,26,15,32
2011-09,Northumbria Police,E4,16,2,17,14,157,26,9,19,11,5,6
2011-09,Northumbria Police,E7,49,1,21,19,179,25,9,58,4,8,3
2011-09,Northumbria Police,F1,14,0,8,24,153,22,8,12,10,7,3
2011-09,Northumbria Police,F2,30,2,23,20,315,30,9,52,9,3,7
2011-09,Northumbria Police,F3,16,4,6,13,279,38,16,27,9,5,4
2011-09,Northumbria Police,F4,15,2,30,19,205,20,9,20,8,7,4
2011-09,Northumbria Police,F5,11,0,9,10,86,17,5,10,0,3,2
2011-09,Northumbria Police,F6,9,0,9,9,109,14,4,9,2,3,6
2011-09,Northumbria Police,F7,6,0,5,10,107,13,2,9,6,2,8
2011-09,Northumbria Police,F8,9,0,6,5,80,10,2,16,3,1,1
2011-09,Northumbria Police,F9,15,0,4,6,92,13,2,12,5,7,5
2011-09,Northumbria Police,C5,12,1,12,16,145,28,39,21,3,4,7
2011-09,Northumbria Police,B1,26,2,16,29,375,52,42,38,42,23,6
2011-09,Northumbria Police,B2,16,0,13,13,204,25,6,20,7,8,4
2011-09,Northumbria Police,B3,18,0,10,24,198,24,17,24,19,4,14
2011-09,Northumbria Police,D4,13,0,14,22,250,29,14,8,3,4,7
2011-09,Northumbria Police,D2,13,0,7,16,194,28,29,27,14,10,9
2011-09,Northumbria Police,D3,22,1,12,30,255,29,7,29,9,13,10
2011-09,Northumbria Police,D1,18,0,19,36,347,34,30,42,13,21,12
