Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-10,Cleveland Police,Ormesby,6,0,2,3,31,20,2,4,0,0,0
2011-10,Cleveland Police,Rossmere,2,0,4,3,22,5,8,3,3,3,2
2011-10,Cleveland Police,Brookfield,7,0,2,0,15,6,0,1,0,0,1
2011-10,Cleveland Police,Seaton,1,0,0,2,21,1,4,5,0,1,1
2011-10,Cleveland Police,Coulby Newham,2,0,3,2,59,11,1,5,1,2,0
2011-10,Cleveland Police,Newcomen,3,0,1,0,22,2,0,2,2,0,2
2011-10,Cleveland Police,Billingham South,7,0,2,2,37,9,1,11,3,0,8
2011-10,Cleveland Police,Dormanstown,9,1,4,4,47,5,0,11,2,0,4
2011-10,Cleveland Police,Newtown,3,0,4,11,61,20,2,12,4,1,3
2011-10,Cleveland Police,Acklam,5,0,2,2,65,7,0,2,1,0,3
2011-10,Cleveland Police,Burn Valley,2,0,1,4,59,16,9,6,3,1,1
2011-10,Cleveland Police,Beechwood,11,3,2,18,60,14,3,11,4,6,2
2011-10,Cleveland Police,Yarm,5,0,0,0,37,2,0,5,0,0,2
2011-10,Cleveland Police,Longbeck,2,0,1,0,16,1,0,3,1,1,1
2011-10,Cleveland Police,Grangefield,3,0,1,1,30,5,0,1,4,0,1
2011-10,Cleveland Police,Park - Middlesbrough,7,4,13,9,71,13,15,9,1,2,3
2011-10,Cleveland Police,Linthorpe,8,1,13,6,48,21,3,12,2,1,2
2011-10,Cleveland Police,Western Parishes,2,0,2,3,11,6,0,2,0,0,0
2011-10,Cleveland Police,Billingham West,4,0,0,2,18,6,0,2,0,0,1
2011-10,Cleveland Police,Ingleby Barwick West,1,0,2,1,37,4,1,6,1,0,3
2011-10,Cleveland Police,Ladgate,3,0,1,2,51,10,1,1,2,1,3
2011-10,Cleveland Police,Hardwick,2,0,1,5,98,19,2,16,2,3,2
2011-10,Cleveland Police,Brotton,3,0,0,5,56,7,1,8,1,1,0
2011-10,Cleveland Police,Hutton,6,0,2,0,29,5,0,2,0,0,2
2011-10,Cleveland Police,Grangetown,11,1,6,5,85,25,3,6,4,0,5
2011-10,Cleveland Police,Hemlington,3,0,1,8,54,12,1,10,3,2,0
2011-10,Cleveland Police,South Bank,10,0,3,14,64,18,26,9,5,2,4
2011-10,Cleveland Police,Throston,2,0,2,3,31,7,3,10,0,0,0
2011-10,Cleveland Police,Kader,0,0,1,2,20,2,12,3,2,0,3
