Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-12,Warwickshire Police,rte,6,0,3,6,11,7,0,6,0,1,1
2011-12,Warwickshire Police,rrn,7,0,13,7,11,4,0,20,4,0,0
2011-12,Warwickshire Police,nww,18,0,12,1,33,4,1,17,0,2,0
2011-12,Warwickshire Police,rtc,0,1,0,16,45,5,10,24,4,6,4
2011-12,Warwickshire Police,nws,16,0,13,4,39,9,1,17,0,2,8
2011-12,Warwickshire Police,lsn,18,2,32,22,38,18,1,14,4,4,4
2011-12,Warwickshire Police,ken,7,1,8,9,18,9,5,12,1,3,4
2011-12,Warwickshire Police,rtn,19,0,18,19,100,42,10,23,4,4,3
2011-12,Warwickshire Police,rrc,8,0,6,7,25,6,1,9,1,0,0
2011-12,Warwickshire Police,an,17,0,7,8,17,10,3,14,3,0,0
2011-12,Warwickshire Police,nwe,18,0,13,11,43,17,5,10,2,2,5
2011-12,Warwickshire Police,rtw,34,1,12,15,36,33,1,15,4,1,5
2011-12,Warwickshire Police,lstc,11,2,4,25,66,8,20,46,5,10,2
2011-12,Warwickshire Police,lss,15,6,17,21,91,45,8,21,0,5,5
2011-12,Warwickshire Police,btc,0,0,0,2,14,1,6,4,0,2,2
2011-12,Warwickshire Police,ship,7,0,7,3,14,5,0,13,0,0,1
2011-12,Warwickshire Police,rrs,5,0,7,5,8,2,0,8,1,0,3
2011-12,Warwickshire Police,whit,7,0,3,4,17,4,0,2,2,0,0
2011-12,Warwickshire Police,wre,13,0,7,4,7,5,0,10,0,0,0
2011-12,Warwickshire Police,wrc,22,2,19,21,83,27,13,43,2,3,13
2011-12,Warwickshire Police,nn,9,0,15,14,48,9,3,7,1,2,2
2011-12,Warwickshire Police,nc,8,2,11,7,33,9,1,17,1,1,0
2011-12,Warwickshire Police,ne,29,0,19,10,35,21,0,19,2,5,6
2011-12,Warwickshire Police,wrw,10,0,10,8,9,6,0,11,1,0,1
2011-12,Warwickshire Police,ns,21,1,29,25,73,42,2,20,6,3,4
2011-12,Warwickshire Police,nw,11,0,18,13,66,12,0,16,2,5,1
2011-12,Warwickshire Police,be,17,0,16,11,42,18,7,28,2,1,4
2011-12,Warwickshire Police,bw,13,0,12,11,46,16,3,20,0,3,4
2011-12,Warwickshire Police,ntc,2,2,3,15,60,9,29,24,2,13,5
2011-12,Warwickshire Police,well,8,0,5,1,13,8,1,17,2,0,3
2011-12,Warwickshire Police,as,10,0,3,7,30,5,0,14,7,1,4
2011-12,Warwickshire Police,st,21,0,5,24,86,18,13,28,2,5,7
2011-12,Warwickshire Police,nwn,9,4,10,5,24,4,0,14,1,4,3
2011-12,Warwickshire Police,sou,9,0,13,8,27,4,1,5,2,1,7
