Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-10,North Wales Police,GSW08,1,0,0,0,0,0,0,0,0,0,0
2011-10,North Wales Police,GSW09,0,0,0,0,0,0,0,0,0,0,0
2011-10,North Wales Police,FSW14,1,0,0,1,0,2,0,0,0,0,1
2011-10,North Wales Police,YMW19,1,0,0,0,6,0,0,0,0,0,0
2011-10,North Wales Police,YMW18,0,0,0,1,2,0,0,0,1,0,0
2011-10,North Wales Police,YMW17,0,0,0,1,4,1,0,0,0,0,0
2011-10,North Wales Police,GSW01,0,0,0,0,5,0,0,1,0,0,0
2011-10,North Wales Police,GSW02,0,0,0,1,1,0,0,0,2,0,0
2011-10,North Wales Police,FSW15,2,0,0,5,6,8,2,1,0,0,0
2011-10,North Wales Police,GSW04,0,0,0,1,9,1,0,0,0,0,0
2011-10,North Wales Police,GSW05,0,0,1,0,0,1,0,1,0,0,0
2011-10,North Wales Police,GSW06,0,0,0,0,8,1,0,0,1,0,0
2011-10,North Wales Police,GSW07,1,0,0,0,3,0,0,0,0,0,0
2011-10,North Wales Police,CRW18,0,0,0,1,2,0,0,1,0,0,0
2011-10,North Wales Police,CRW19,0,0,0,0,1,1,0,0,2,0,0
2011-10,North Wales Police,CRW14,2,1,1,1,28,2,1,2,1,0,0
2011-10,North Wales Police,CRW15,2,0,0,2,3,1,0,1,0,0,0
2011-10,North Wales Police,CRW16,3,0,3,4,7,0,0,0,0,0,0
2011-10,North Wales Police,CRW17,1,0,0,1,4,1,0,0,0,0,0
2011-10,North Wales Police,CRW10,2,0,0,3,7,0,0,1,0,0,0
2011-10,North Wales Police,CRW11,1,0,1,1,19,8,1,5,1,1,1
2011-10,North Wales Police,CRW12,0,0,0,0,0,0,0,2,0,0,0
2011-10,North Wales Police,CRW13,0,0,0,1,1,2,0,1,0,0,1
2011-10,North Wales Police,YMW31,0,0,0,1,0,1,0,0,0,0,0
