Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-11,Norfolk Constabulary,K13,1,0,2,5,10,3,1,0,0,0,2
2011-11,Norfolk Constabulary,K12,6,0,7,4,24,6,1,4,3,0,0
2011-11,Norfolk Constabulary,K11,2,0,7,3,36,7,0,12,1,3,0
2011-11,Norfolk Constabulary,K31,9,1,16,18,63,36,6,19,7,11,4
2011-11,Norfolk Constabulary,K32,0,0,8,3,18,9,3,7,3,1,7
2011-11,Norfolk Constabulary,L11,10,0,4,33,70,32,13,25,2,4,2
2011-11,Norfolk Constabulary,M31,4,0,4,15,38,11,2,6,0,4,1
2011-11,Norfolk Constabulary,Y41,8,0,5,22,25,17,7,8,3,3,3
2011-11,Norfolk Constabulary,Y21,15,1,6,13,33,19,3,9,8,4,1
2011-11,Norfolk Constabulary,Y22,15,4,7,72,143,47,36,37,12,16,17
2011-11,Norfolk Constabulary,N61,4,1,9,19,50,17,7,13,4,3,1
2011-11,Norfolk Constabulary,N41,17,3,17,38,101,36,7,38,16,7,9
2011-11,Norfolk Constabulary,S11,16,0,15,18,48,22,5,24,3,4,5
2011-11,Norfolk Constabulary,S31,3,0,3,1,23,10,0,2,1,2,2
2011-11,Norfolk Constabulary,S33,1,0,0,4,15,4,0,3,0,1,0
2011-11,Norfolk Constabulary,S32,11,0,2,10,23,13,8,16,0,1,2
2011-11,Norfolk Constabulary,L21,7,0,4,10,44,13,5,7,2,4,6
2011-11,Norfolk Constabulary,P11,6,0,2,4,11,4,0,3,1,1,0
2011-11,Norfolk Constabulary,P12,4,0,3,12,39,8,3,5,2,3,3
2011-11,Norfolk Constabulary,L22,5,0,3,20,63,18,1,13,1,7,3
2011-11,Norfolk Constabulary,P14,6,0,1,11,27,3,7,12,3,5,1
2011-11,Norfolk Constabulary,P21,15,0,3,22,36,14,2,8,1,6,4
2011-11,Norfolk Constabulary,N21,22,0,10,35,90,32,11,14,11,9,8
2011-11,Norfolk Constabulary,M32,3,0,5,6,20,12,1,8,0,2,0
2011-11,Norfolk Constabulary,Y52,1,0,6,17,59,16,3,15,3,11,1
2011-11,Norfolk Constabulary,P13,4,0,2,6,22,7,0,8,2,2,3
2011-11,Norfolk Constabulary,Y51,1,0,1,4,11,5,0,3,2,0,1
2011-11,Norfolk Constabulary,K21,10,2,10,44,119,32,20,34,13,9,4
2011-11,Norfolk Constabulary,M21,3,0,0,6,10,10,1,4,0,1,0
2011-11,Norfolk Constabulary,K42,14,0,11,19,60,21,7,17,3,2,1
2011-11,Norfolk Constabulary,K41,5,0,9,9,22,8,0,8,0,1,4
2011-11,Norfolk Constabulary,S22,6,0,6,5,16,6,1,13,0,4,2
2011-11,Norfolk Constabulary,S23,5,0,5,13,12,6,3,4,1,2,2
2011-11,Norfolk Constabulary,S21,10,0,4,9,33,14,1,16,5,3,2
2011-11,Norfolk Constabulary,M22,0,0,0,9,26,7,1,8,1,1,2
2011-11,Norfolk Constabulary,S24,1,0,6,13,20,7,1,3,2,3,2
2011-11,Norfolk Constabulary,Y32,2,0,2,10,27,18,9,5,3,4,1
2011-11,Norfolk Constabulary,Y31,1,0,2,4,11,6,3,3,0,0,0
2011-11,Norfolk Constabulary,K43,3,0,3,7,18,5,0,4,0,0,2
2011-11,Norfolk Constabulary,Y11,1,0,0,3,14,2,0,2,0,0,4
2011-11,Norfolk Constabulary,Y12,3,0,4,7,29,8,0,6,1,2,2
2011-11,Norfolk Constabulary,N12,5,0,1,11,30,12,3,23,2,5,2
2011-11,Norfolk Constabulary,N11,17,0,5,27,47,19,3,17,7,4,4
2011-11,Norfolk Constabulary,P22,3,0,3,9,14,8,1,8,0,1,1
2011-11,Norfolk Constabulary,N51,5,5,3,78,129,33,109,68,12,19,16
2011-11,Norfolk Constabulary,M11,1,0,1,5,7,2,0,6,0,1,2
2011-11,Norfolk Constabulary,M13,7,1,0,10,29,7,2,2,1,0,3
2011-11,Norfolk Constabulary,M12,1,0,0,3,17,5,2,4,3,1,0
2011-11,Norfolk Constabulary,L32,5,0,4,8,35,11,0,13,2,3,0
2011-11,Norfolk Constabulary,P23,4,0,2,11,23,5,0,8,3,3,2
2011-11,Norfolk Constabulary,L31,12,1,14,32,98,26,14,21,14,7,4
2011-11,Norfolk Constabulary,N31,18,2,19,30,100,41,10,21,5,9,7
