Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-10,Derbyshire Constabulary,BX02,5,1,1,5,25,4,0,4,2,1,1
2011-10,Derbyshire Constabulary,BX03,0,0,1,1,13,1,1,3,1,0,1
2011-10,Derbyshire Constabulary,BX01,2,0,9,0,5,2,0,4,4,0,1
2011-10,Derbyshire Constabulary,BX06,1,0,3,8,30,8,1,2,4,2,1
2011-10,Derbyshire Constabulary,BX07,1,0,2,3,6,1,0,2,0,0,0
2011-10,Derbyshire Constabulary,BX04,0,0,2,1,5,1,0,1,3,0,1
2011-10,Derbyshire Constabulary,BX05,5,0,17,19,92,17,19,20,6,4,1
2011-10,Derbyshire Constabulary,DL04,8,0,9,15,46,11,8,12,3,1,2
2011-10,Derbyshire Constabulary,DL05,16,2,7,15,68,19,3,17,6,3,4
2011-10,Derbyshire Constabulary,DL06,6,0,3,10,33,13,11,7,5,1,2
2011-10,Derbyshire Constabulary,DL01,1,1,10,5,39,4,1,2,0,0,4
2011-10,Derbyshire Constabulary,DL02,11,0,3,4,28,4,0,5,1,1,2
2011-10,Derbyshire Constabulary,DL03,11,1,6,6,40,8,3,9,0,2,1
2011-10,Derbyshire Constabulary,DK03,6,0,1,13,43,7,7,5,5,5,1
2011-10,Derbyshire Constabulary,DK02,16,0,5,14,66,18,2,15,4,1,2
2011-10,Derbyshire Constabulary,DK01,5,0,5,5,40,2,0,4,0,0,0
2011-10,Derbyshire Constabulary,DK05,7,0,8,14,46,13,1,11,1,0,0
2011-10,Derbyshire Constabulary,DK04,8,2,6,21,61,17,19,16,6,6,3
2011-10,Derbyshire Constabulary,DW05,21,1,11,34,124,21,2,20,10,2,4
2011-10,Derbyshire Constabulary,DW04,13,5,4,41,155,29,5,17,22,8,8
2011-10,Derbyshire Constabulary,DW03,23,1,15,26,96,22,5,12,8,3,6
2011-10,Derbyshire Constabulary,DW02,11,4,12,10,104,22,0,22,2,1,3
2011-10,Derbyshire Constabulary,CB07,24,0,6,9,64,11,3,23,3,2,6
2011-10,Derbyshire Constabulary,CB05,16,1,11,12,62,21,2,6,11,6,1
2011-10,Derbyshire Constabulary,CB04,5,1,3,10,41,7,1,3,3,0,1
2011-10,Derbyshire Constabulary,CB03,10,0,3,18,36,6,3,9,1,1,0
