Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-09,Surrey Police,EPEA,15,2,5,3,50,5,0,7,1,3,9
2011-09,Surrey Police,SHLI,5,1,2,4,23,2,0,2,1,1,3
2011-09,Surrey Police,SHSW,4,0,7,16,53,18,2,3,4,3,3
2011-09,Surrey Police,SHSP,3,0,1,2,10,3,0,5,0,0,2
2011-09,Surrey Police,ELCO,12,0,9,9,45,6,3,17,2,3,4
2011-09,Surrey Police,SHCT,1,0,1,12,34,6,19,14,2,9,2
2011-09,Surrey Police,MVAS,12,0,14,9,27,10,0,6,0,4,3
2011-09,Surrey Police,SPST,4,0,5,18,65,9,14,11,2,4,4
2011-09,Surrey Police,SPSU,15,0,4,15,58,16,2,9,4,6,2
2011-09,Surrey Police,RUEG,17,1,15,6,42,7,0,4,2,1,1
2011-09,Surrey Police,RBHW,3,0,4,13,29,8,0,9,5,5,5
2011-09,Surrey Police,SPSL,1,0,0,3,17,2,0,2,6,0,0
2011-09,Surrey Police,SPLS,7,0,3,9,35,10,4,13,0,4,5
2011-09,Surrey Police,SPSH,4,0,4,7,34,9,2,5,2,2,5
2011-09,Surrey Police,TNBN,3,0,2,2,30,2,0,5,0,0,1
2011-09,Surrey Police,RBHO,7,0,2,10,73,10,2,12,3,1,1
2011-09,Surrey Police,WVSC,7,0,1,7,33,6,1,2,0,1,1
2011-09,Surrey Police,SPSA,7,0,6,5,26,11,1,6,1,1,3
2011-09,Surrey Police,SPSC,4,0,8,11,48,11,2,13,0,2,1
2011-09,Surrey Police,ELHE,3,0,2,9,39,2,0,10,2,5,3
2011-09,Surrey Police,TNLD,1,0,5,5,46,11,3,13,1,2,5
2011-09,Surrey Police,MVRW,6,0,1,2,37,5,0,14,2,0,6
2011-09,Surrey Police,SHMD,5,0,4,9,45,9,2,8,2,1,1
2011-09,Surrey Police,RBRT,4,1,4,11,50,15,15,11,7,8,5
2011-09,Surrey Police,WVHG,5,0,7,2,22,5,3,2,1,0,1
2011-09,Surrey Police,WKSH,3,1,2,3,24,7,0,5,1,1,2
2011-09,Surrey Police,RUAT,8,2,1,11,56,6,6,4,2,2,2
2011-09,Surrey Police,RBWO,5,1,3,17,24,9,6,7,5,2,3
2011-09,Surrey Police,WKHO,10,2,5,2,30,4,1,9,5,2,1
2011-09,Surrey Police,RUVW,8,0,5,3,15,7,1,1,2,0,4
2011-09,Surrey Police,GDST,15,1,40,7,49,5,1,10,0,1,3
2011-09,Surrey Police,MVBF,4,0,4,7,27,3,1,3,2,2,3
2011-09,Surrey Police,RUAN,2,0,1,4,9,1,0,6,0,0,1
2011-09,Surrey Police,GDSR,13,0,8,5,59,5,6,12,0,2,11
2011-09,Surrey Police,TNPW,3,0,4,1,17,8,2,4,1,1,13
2011-09,Surrey Police,ELDH,10,0,3,8,33,7,0,27,0,1,4
2011-09,Surrey Police,GDAV,2,0,1,3,13,9,0,1,0,2,2
2011-09,Surrey Police,GDAW,4,0,0,7,39,9,1,2,1,3,0
2011-09,Surrey Police,RBRN,4,0,3,13,35,6,0,5,2,3,2
2011-09,Surrey Police,ELEC,8,0,3,4,46,5,0,10,0,1,0
2011-09,Surrey Police,WVBS,2,0,0,2,13,0,0,0,1,0,3
2011-09,Surrey Police,EPNW,3,0,5,8,23,4,0,7,0,4,3
2011-09,Surrey Police,RBRE,7,3,5,16,37,15,1,9,4,2,7
2011-09,Surrey Police,ELEM,6,0,1,11,41,4,2,12,2,0,5
2011-09,Surrey Police,GDPB,6,0,13,9,69,13,5,13,3,4,0
2011-09,Surrey Police,EPNO,12,0,8,10,34,4,1,2,4,1,1
2011-09,Surrey Police,GDPW,11,1,7,4,35,2,0,9,3,0,2
2011-09,Surrey Police,MVGC,0,1,5,6,20,3,0,7,2,0,2
2011-09,Surrey Police,WKOW,5,0,2,9,43,9,2,10,4,8,1
2011-09,Surrey Police,TNSB,3,0,0,9,21,7,0,5,0,1,3
2011-09,Surrey Police,WVSU,3,0,2,6,19,5,0,5,4,2,1
2011-09,Surrey Police,ELSW,3,1,1,10,34,9,0,7,0,3,2
2011-09,Surrey Police,EPWE,9,3,1,10,65,8,0,18,3,5,3
2011-09,Surrey Police,SHBW,2,0,6,2,23,6,3,2,1,1,2
2011-09,Surrey Police,WKNB,4,1,5,13,47,14,2,6,4,4,2
2011-09,Surrey Police,TNCV,7,0,2,9,35,5,4,7,1,4,3
2011-09,Surrey Police,WVCE,5,0,2,3,24,3,5,4,1,2,2
2011-09,Surrey Police,TNCH,5,0,4,6,61,9,6,9,0,1,3
2011-09,Surrey Police,RUCM,12,0,10,15,67,10,0,15,3,7,4
2011-09,Surrey Police,SHHP,2,0,0,4,31,9,0,4,2,1,2
2011-09,Surrey Police,WVTE,3,0,0,1,12,3,0,0,0,0,1
2011-09,Surrey Police,GDAS,5,0,2,6,55,5,1,8,0,3,1
2011-09,Surrey Police,RBTW,10,0,4,3,18,3,0,9,2,0,2
2011-09,Surrey Police,GDGT,13,1,14,39,150,17,48,51,10,26,11
2011-09,Surrey Police,RBCH,6,1,5,11,26,2,0,4,1,2,7
2011-09,Surrey Police,RUET,11,0,10,4,40,5,5,8,2,2,2
2011-09,Surrey Police,SPSS,5,0,2,10,51,10,2,3,7,3,3
2011-09,Surrey Police,RBTB,4,0,8,14,42,10,2,8,1,5,4
2011-09,Surrey Police,MVNL,8,0,3,8,33,4,4,9,6,5,4
2011-09,Surrey Police,WVDR,7,0,6,8,39,9,2,9,1,1,3
2011-09,Surrey Police,GDOU,11,0,4,0,45,9,1,13,2,4,1
2011-09,Surrey Police,WKMA,6,0,1,12,46,10,3,11,8,2,0
2011-09,Surrey Police,WVDA,5,0,0,0,8,2,0,3,0,0,3
2011-09,Surrey Police,WKMH,13,1,6,7,32,6,4,9,4,1,2
2011-09,Surrey Police,SHCB,2,0,0,6,18,2,0,4,2,0,1
2011-09,Surrey Police,WVMW,1,0,4,3,36,5,0,3,1,1,6
2011-09,Surrey Police,WKGP,1,0,2,6,34,7,1,8,1,4,0
2011-09,Surrey Police,RURT,7,0,3,9,37,3,0,7,1,1,2
2011-09,Surrey Police,WKWT,3,0,2,27,70,9,23,27,1,9,2
2011-09,Surrey Police,SPAA,5,0,2,8,46,6,2,5,7,4,2
2011-09,Surrey Police,RBSE,8,0,3,5,38,10,2,18,3,2,5
2011-09,Surrey Police,SPAT,5,0,3,7,49,10,9,7,3,1,3
