Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-10,Suffolk Constabulary,bw1,13,0,11,6,46,5,2,22,1,1,2
2011-10,Suffolk Constabulary,ise1,24,2,19,31,132,36,23,35,2,7,10
2011-10,Suffolk Constabulary,lc1,19,1,10,58,178,43,26,36,15,25,7
2011-10,Suffolk Constabulary,h1,8,2,18,28,117,47,4,20,6,12,3
2011-10,Suffolk Constabulary,lad1,4,0,2,6,48,9,0,7,1,2,1
2011-10,Suffolk Constabulary,b1,4,0,18,12,43,12,1,33,4,4,3
2011-10,Suffolk Constabulary,ers1,11,0,6,6,19,6,0,9,0,0,3
2011-10,Suffolk Constabulary,ern1,5,0,12,6,56,28,0,22,3,2,5
2011-10,Suffolk Constabulary,saf1,19,0,4,14,45,9,1,16,1,1,5
2011-10,Suffolk Constabulary,msn1,20,0,4,13,42,9,0,13,2,2,2
2011-10,Suffolk Constabulary,s1,12,0,10,30,111,27,5,18,4,10,2
2011-10,Suffolk Constabulary,inw1,21,0,12,40,91,26,18,20,2,7,4
2011-10,Suffolk Constabulary,fd1,11,0,26,37,125,28,20,36,7,9,8
2011-10,Suffolk Constabulary,m1,8,0,15,20,42,25,3,15,4,2,5
2011-10,Suffolk Constabulary,sah1,5,0,5,3,21,7,0,7,2,1,2
2011-10,Suffolk Constabulary,isw1,24,10,14,50,197,45,34,44,2,18,13
2011-10,Suffolk Constabulary,be1,20,0,23,16,83,25,2,32,2,7,11
2011-10,Suffolk Constabulary,bc1,6,1,7,43,91,41,58,27,14,16,4
2011-10,Suffolk Constabulary,sgc1,10,0,7,36,139,23,11,16,6,11,2
2011-10,Suffolk Constabulary,msc1,5,0,1,5,31,2,0,4,1,3,1
2011-10,Suffolk Constabulary,ln1,18,2,9,37,97,31,6,28,4,15,9
2011-10,Suffolk Constabulary,wad1,16,0,16,12,88,22,8,26,3,4,2
2011-10,Suffolk Constabulary,bew1,11,2,11,28,87,27,8,21,4,6,5
2011-10,Suffolk Constabulary,ls1,22,0,6,23,84,41,2,17,5,3,2
2011-10,Suffolk Constabulary,n1,18,1,27,41,90,35,13,20,4,19,22
2011-10,Suffolk Constabulary,mss1,21,0,4,13,83,27,3,24,4,5,3
2011-10,Suffolk Constabulary,kad1,7,0,7,10,42,19,8,13,3,5,4
2011-10,Suffolk Constabulary,ic1,22,9,12,125,262,48,96,87,26,42,18
2011-10,Suffolk Constabulary,ine1,7,0,8,16,107,14,6,21,1,6,6
2011-10,Suffolk Constabulary,bb1,8,1,1,23,84,26,6,15,3,9,7
