Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-12,South Yorkshire,KD4,12,0,14,8,71,13,5,21,2,3,4
2011-12,South Yorkshire,KA4,24,3,13,23,119,30,8,15,2,2,1
2011-12,South Yorkshire,CB2,39,1,17,14,117,20,8,23,1,1,0
2011-12,South Yorkshire,CB3,39,2,13,19,189,49,9,27,5,6,4
2011-12,South Yorkshire,KA1,19,1,27,41,225,42,21,39,16,8,5
2011-12,South Yorkshire,CB1,20,1,8,17,131,31,10,27,6,3,1
2011-12,South Yorkshire,KC1,16,2,16,14,104,17,7,9,6,3,1
2011-12,South Yorkshire,KC3,9,2,13,5,59,9,5,8,1,3,0
2011-12,South Yorkshire,KC2,12,1,10,5,75,14,4,10,2,1,1
2011-12,South Yorkshire,KE4,17,1,13,8,113,14,3,5,4,0,3
2011-12,South Yorkshire,KE3,15,1,6,4,60,9,7,9,2,1,5
2011-12,South Yorkshire,KE2,20,2,10,11,156,29,10,11,3,1,4
2011-12,South Yorkshire,KE1,22,1,19,2,95,10,2,16,4,0,2
2011-12,South Yorkshire,AA5,1,0,5,4,16,0,1,8,0,0,0
2011-12,South Yorkshire,AD2,20,0,12,12,46,16,10,17,1,0,2
2011-12,South Yorkshire,AD3,11,0,9,7,19,10,1,15,1,1,2
2011-12,South Yorkshire,AD1,35,0,6,10,46,15,3,9,3,0,3
2011-12,South Yorkshire,KL4,14,2,10,6,84,17,9,32,6,3,4
2011-12,South Yorkshire,AB1,16,0,10,14,87,23,16,15,6,0,2
2011-12,South Yorkshire,AB2,20,0,10,15,103,24,33,15,3,2,4
2011-12,South Yorkshire,AB3,27,0,13,15,81,28,21,34,3,1,1
2011-12,South Yorkshire,BD1,8,2,7,5,67,9,2,6,3,1,1
2011-12,South Yorkshire,KL1,10,0,5,8,85,7,2,11,5,0,0
2011-12,South Yorkshire,KL2,4,0,4,12,54,19,1,6,2,0,2
2011-12,South Yorkshire,BD2,12,1,5,7,72,21,6,15,13,0,4
2011-12,South Yorkshire,BB2,11,0,7,13,99,22,5,20,6,1,1
2011-12,South Yorkshire,BB1,52,2,19,23,153,51,13,30,11,2,1
2011-12,South Yorkshire,KF4,8,1,7,3,34,1,2,6,0,0,1
2011-12,South Yorkshire,KF2,14,1,12,2,28,5,3,14,0,0,5
2011-12,South Yorkshire,KF3,13,0,14,2,32,5,0,11,2,0,1
2011-12,South Yorkshire,KF1,20,1,13,5,44,11,2,8,2,0,3
2011-12,South Yorkshire,KL3,14,0,8,6,60,17,0,6,1,1,0
2011-12,South Yorkshire,BD3,11,0,3,2,32,9,0,15,4,1,2
2011-12,South Yorkshire,KA2,26,5,27,27,173,43,11,28,12,9,2
2011-12,South Yorkshire,KB2,39,5,22,13,122,34,9,20,8,4,3
2011-12,South Yorkshire,KB3,27,2,22,12,115,34,6,14,4,2,3
2011-12,South Yorkshire,KB1,35,6,49,23,187,38,72,88,13,11,11
2011-12,South Yorkshire,KD1,53,8,133,83,487,63,123,192,28,23,10
2011-12,South Yorkshire,KB4,35,1,23,19,125,22,16,8,7,2,1
2011-12,South Yorkshire,KD3,12,4,17,23,145,21,29,34,7,3,3
2011-12,South Yorkshire,AE1,26,0,22,17,81,24,2,15,5,1,2
2011-12,South Yorkshire,KA3,26,1,8,14,176,35,25,36,10,5,2
2011-12,South Yorkshire,AE3,11,0,2,7,23,7,4,10,2,1,0
2011-12,South Yorkshire,AE2,15,0,12,11,74,29,4,11,5,1,2
2011-12,South Yorkshire,BA2,9,1,12,17,82,21,14,16,10,1,3
2011-12,South Yorkshire,BA1,18,1,23,34,165,37,44,39,46,20,3
2011-12,South Yorkshire,CA2,52,3,26,34,184,46,38,43,7,6,2
2011-12,South Yorkshire,CA1,39,1,26,24,143,42,5,20,10,8,2
2011-12,South Yorkshire,CC1,22,1,29,30,231,48,14,41,15,6,8
2011-12,South Yorkshire,CC3,9,2,2,40,78,13,23,27,9,13,3
2011-12,South Yorkshire,CC2,29,1,27,36,210,43,8,48,6,6,5
2011-12,South Yorkshire,AC3,40,1,28,7,87,12,12,21,3,0,1
2011-12,South Yorkshire,AA4,16,1,8,20,58,20,2,11,10,3,2
2011-12,South Yorkshire,AC1,24,0,13,18,71,13,10,15,2,0,4
2011-12,South Yorkshire,AA6,37,0,26,15,88,33,25,15,3,6,2
2011-12,South Yorkshire,AA1,25,0,15,24,60,17,14,17,6,1,1
2011-12,South Yorkshire,AA3,37,0,15,44,180,31,56,79,15,7,8
2011-12,South Yorkshire,AA2,26,2,12,16,54,20,4,15,3,5,7
2011-12,South Yorkshire,KC4,21,2,21,13,86,15,9,4,12,3,0
2011-12,South Yorkshire,KD2,31,1,30,6,81,15,5,37,3,1,5
2011-12,South Yorkshire,BC3,18,2,10,19,82,26,3,15,14,2,4
2011-12,South Yorkshire,BC1,25,0,10,12,116,37,13,15,8,6,6
2011-12,South Yorkshire,BC2,9,1,14,9,80,20,4,16,1,4,2
2011-12,South Yorkshire,AC2,28,1,22,12,122,32,5,21,3,1,6
