Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-12,Durham Constabulary,133,2,0,1,3,2,0,0,0,0,0,0
2011-12,Durham Constabulary,132,8,0,10,2,38,9,2,2,1,0,0
2011-12,Durham Constabulary,131,3,0,3,0,31,4,2,1,1,1,0
2011-12,Durham Constabulary,130,0,0,6,2,8,3,0,0,1,0,0
2011-12,Durham Constabulary,137,4,0,3,8,19,3,0,3,1,1,2
2011-12,Durham Constabulary,165,3,0,0,5,5,4,2,1,0,1,2
2011-12,Durham Constabulary,139,0,0,1,0,5,1,0,0,0,0,0
2011-12,Durham Constabulary,138,0,0,1,1,14,3,0,1,0,0,0
2011-12,Durham Constabulary,166,0,0,4,1,24,5,8,7,1,2,0
2011-12,Durham Constabulary,24,0,0,0,1,2,3,0,1,0,0,0
2011-12,Durham Constabulary,26,3,0,0,9,36,8,2,4,1,4,0
2011-12,Durham Constabulary,27,0,0,1,5,29,4,0,2,0,2,0
2011-12,Durham Constabulary,20,7,0,2,3,17,2,0,3,1,0,0
2011-12,Durham Constabulary,21,0,0,0,1,13,0,1,1,0,0,0
2011-12,Durham Constabulary,22,0,0,0,1,6,2,0,0,0,1,0
2011-12,Durham Constabulary,23,1,0,0,0,1,0,0,0,0,0,0
2011-12,Durham Constabulary,28,3,0,1,0,3,1,0,0,0,0,0
2011-12,Durham Constabulary,29,0,0,0,6,37,4,2,18,3,0,1
2011-12,Durham Constabulary,161,1,0,2,2,10,5,0,1,0,0,0
2011-12,Durham Constabulary,4,3,0,4,1,12,2,0,4,0,0,0
2011-12,Durham Constabulary,8,10,0,3,0,7,1,0,1,2,1,2
2011-12,Durham Constabulary,163,2,0,4,0,2,2,0,4,0,1,0
2011-12,Durham Constabulary,119,0,0,0,1,2,1,0,0,0,0,0
2011-12,Durham Constabulary,120,2,0,3,3,23,10,3,1,1,2,1
2011-12,Durham Constabulary,121,4,0,0,5,20,2,0,2,4,0,0
2011-12,Durham Constabulary,122,1,0,3,6,30,7,0,4,1,0,0
2011-12,Durham Constabulary,123,1,0,1,6,27,4,2,5,2,2,0
2011-12,Durham Constabulary,124,0,0,2,3,14,3,0,5,1,1,2
2011-12,Durham Constabulary,125,1,0,2,2,18,5,5,4,1,3,0
2011-12,Durham Constabulary,127,1,0,2,6,15,6,0,1,1,0,0
2011-12,Durham Constabulary,128,5,0,3,9,42,10,2,8,5,4,1
2011-12,Durham Constabulary,129,1,0,7,7,55,7,1,4,0,2,1
2011-12,Durham Constabulary,167,0,0,0,0,0,0,0,0,0,0,0
2011-12,Durham Constabulary,55,5,0,5,3,20,5,1,4,0,0,1
2011-12,Durham Constabulary,54,13,0,2,6,45,17,1,4,0,1,3
2011-12,Durham Constabulary,56,6,0,4,3,34,14,2,9,0,3,2
2011-12,Durham Constabulary,164,0,0,0,3,6,2,0,0,0,0,0
2011-12,Durham Constabulary,115,3,0,2,3,13,3,1,4,0,0,0
2011-12,Durham Constabulary,114,0,0,4,0,40,5,1,1,3,0,0
2011-12,Durham Constabulary,88,8,0,7,3,21,10,8,9,2,0,6
2011-12,Durham Constabulary,89,7,0,1,6,38,12,1,5,2,3,2
2011-12,Durham Constabulary,111,1,0,6,8,36,14,10,3,1,1,3
2011-12,Durham Constabulary,110,1,0,3,5,18,3,0,1,0,0,2
2011-12,Durham Constabulary,113,0,0,1,3,6,2,0,2,0,0,0
2011-12,Durham Constabulary,112,5,1,5,1,22,0,1,2,1,0,0
2011-12,Durham Constabulary,80,7,0,5,5,40,3,2,6,10,4,2
2011-12,Durham Constabulary,81,5,0,2,1,16,5,0,9,4,1,0
2011-12,Durham Constabulary,86,14,0,5,25,126,28,26,29,6,12,5
2011-12,Durham Constabulary,87,4,0,4,4,16,3,2,5,0,0,0
2011-12,Durham Constabulary,3,3,0,1,0,19,1,2,2,0,0,1
2011-12,Durham Constabulary,7,2,0,1,2,30,13,1,5,1,1,1
2011-12,Durham Constabulary,108,2,0,2,0,10,0,0,1,0,0,0
2011-12,Durham Constabulary,109,2,0,3,0,5,2,0,2,0,0,0
2011-12,Durham Constabulary,102,3,0,9,5,37,7,0,6,0,0,3
2011-12,Durham Constabulary,103,0,0,5,2,7,2,0,1,0,1,0
2011-12,Durham Constabulary,100,3,3,6,4,36,11,1,3,0,1,0
2011-12,Durham Constabulary,101,2,0,7,2,18,4,0,6,0,1,1
2011-12,Durham Constabulary,106,5,0,3,1,25,22,1,3,1,1,3
2011-12,Durham Constabulary,107,0,0,1,0,6,2,0,2,0,0,0
2011-12,Durham Constabulary,104,3,0,2,2,6,1,0,2,0,0,0
2011-12,Durham Constabulary,105,2,0,3,3,4,4,0,2,0,1,2
2011-12,Durham Constabulary,39,2,0,6,22,81,13,29,19,12,6,2
2011-12,Durham Constabulary,38,2,0,3,0,5,0,0,1,0,0,0
2011-12,Durham Constabulary,33,3,0,1,3,12,1,0,1,0,0,0
2011-12,Durham Constabulary,32,0,0,1,1,7,1,0,0,1,1,0
2011-12,Durham Constabulary,31,4,0,3,1,22,2,1,3,0,0,1
2011-12,Durham Constabulary,30,6,0,0,0,12,1,0,2,0,0,0
2011-12,Durham Constabulary,37,0,0,0,7,31,7,0,1,4,0,0
2011-12,Durham Constabulary,36,1,0,0,0,0,0,0,0,0,0,0
2011-12,Durham Constabulary,35,1,0,1,2,15,3,2,2,0,0,0
2011-12,Durham Constabulary,34,1,0,0,0,3,1,0,1,0,0,0
2011-12,Durham Constabulary,60,5,0,2,4,26,6,3,5,1,1,1
2011-12,Durham Constabulary,62,4,0,7,4,48,14,2,5,3,2,1
2011-12,Durham Constabulary,63,0,0,0,1,13,1,0,0,0,0,0
2011-12,Durham Constabulary,64,1,0,4,1,40,19,10,5,4,1,1
2011-12,Durham Constabulary,66,1,0,2,6,8,5,0,2,3,1,0
2011-12,Durham Constabulary,67,3,0,2,5,35,4,0,3,0,2,0
2011-12,Durham Constabulary,68,0,0,1,3,6,1,0,0,0,0,0
2011-12,Durham Constabulary,69,2,0,0,2,20,2,0,0,0,0,2
2011-12,Durham Constabulary,174,0,0,0,0,0,0,0,0,0,0,0
2011-12,Durham Constabulary,173,1,0,1,1,13,7,4,16,0,1,0
2011-12,Durham Constabulary,172,7,0,6,2,16,6,1,3,0,0,1
2011-12,Durham Constabulary,171,2,0,0,3,5,5,0,0,0,0,0
2011-12,Durham Constabulary,170,0,0,0,2,2,1,0,0,0,0,0
2011-12,Durham Constabulary,2,3,0,3,3,15,5,1,1,1,2,0
2011-12,Durham Constabulary,162,1,0,0,2,3,1,0,2,0,0,1
2011-12,Durham Constabulary,6,1,0,4,0,4,2,0,0,0,0,0
2011-12,Durham Constabulary,99,6,1,6,3,23,10,3,3,0,0,0
2011-12,Durham Constabulary,98,4,0,0,3,12,0,0,1,0,0,0
2011-12,Durham Constabulary,168,3,0,0,0,12,1,0,1,0,0,1
2011-12,Durham Constabulary,169,1,0,0,1,2,0,0,0,0,0,0
2011-12,Durham Constabulary,91,1,0,0,1,17,2,4,0,0,1,0
2011-12,Durham Constabulary,90,5,0,1,9,29,9,1,3,0,0,1
2011-12,Durham Constabulary,93,8,0,1,1,9,2,2,2,1,1,3
