Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-11,Devon and Cornwall Constabulary,431.08,2,0,0,3,11,2,0,4,1,0,0
2011-11,Devon and Cornwall Constabulary,132.01,2,0,3,6,16,12,0,4,0,0,0
2011-11,Devon and Cornwall Constabulary,431.04,6,0,10,48,48,17,25,19,7,17,3
2011-11,Devon and Cornwall Constabulary,431.05,1,0,0,2,7,3,0,1,0,0,1
2011-11,Devon and Cornwall Constabulary,431.06,2,0,3,6,10,5,4,4,0,3,1
2011-11,Devon and Cornwall Constabulary,431.07,0,1,5,5,10,6,2,2,0,0,0
2011-11,Devon and Cornwall Constabulary,423.10,3,0,1,3,20,13,5,5,0,2,3
2011-11,Devon and Cornwall Constabulary,423.11,1,0,2,1,3,2,0,1,0,0,0
2011-11,Devon and Cornwall Constabulary,341.04,3,0,2,1,4,3,0,2,0,2,0
2011-11,Devon and Cornwall Constabulary,431.03,1,0,3,5,4,5,2,2,1,3,1
2011-11,Devon and Cornwall Constabulary,422.08,2,0,0,4,13,3,1,4,2,1,2
2011-11,Devon and Cornwall Constabulary,134.04,2,0,0,2,5,4,0,2,2,1,0
2011-11,Devon and Cornwall Constabulary,111.04,3,0,2,14,32,9,15,6,2,5,0
2011-11,Devon and Cornwall Constabulary,134.06,0,0,1,8,31,12,4,2,1,6,0
2011-11,Devon and Cornwall Constabulary,134.07,0,0,3,17,28,15,6,9,4,5,1
2011-11,Devon and Cornwall Constabulary,111.01,4,0,0,5,8,5,0,2,0,0,0
2011-11,Devon and Cornwall Constabulary,134.02,1,0,1,2,5,4,2,6,0,0,1
2011-11,Devon and Cornwall Constabulary,111.02,1,0,0,5,6,4,0,2,0,2,2
2011-11,Devon and Cornwall Constabulary,134.09,2,0,1,6,8,4,7,2,2,2,0
2011-11,Devon and Cornwall Constabulary,341.02,0,0,0,1,1,0,1,1,0,0,1
2011-11,Devon and Cornwall Constabulary,341.03,8,0,2,7,17,3,5,9,1,0,3
2011-11,Devon and Cornwall Constabulary,216.01,6,3,6,82,50,13,6,23,14,25,11
2011-11,Devon and Cornwall Constabulary,216.02,9,7,3,67,98,36,79,73,21,33,12
2011-11,Devon and Cornwall Constabulary,423.09,4,0,1,3,2,2,0,5,0,0,2
2011-11,Devon and Cornwall Constabulary,423.08,3,0,0,0,3,1,0,2,0,0,0
2011-11,Devon and Cornwall Constabulary,343.01,2,0,0,33,33,18,14,18,14,8,7
2011-11,Devon and Cornwall Constabulary,343.02,3,0,2,14,22,8,2,6,5,3,3
2011-11,Devon and Cornwall Constabulary,343.03,5,0,2,4,12,5,3,4,1,1,0
2011-11,Devon and Cornwall Constabulary,423.03,2,0,1,2,4,1,1,2,0,1,0
2011-11,Devon and Cornwall Constabulary,423.02,2,0,0,4,12,5,0,3,1,0,0
2011-11,Devon and Cornwall Constabulary,423.01,4,0,0,3,6,4,0,3,2,1,1
2011-11,Devon and Cornwall Constabulary,423.06,0,0,2,2,13,13,0,5,4,3,1
2011-11,Devon and Cornwall Constabulary,423.05,1,0,0,6,4,8,0,3,0,1,2
2011-11,Devon and Cornwall Constabulary,423.04,3,0,2,10,14,0,2,4,2,3,0
2011-11,Devon and Cornwall Constabulary,433.02,3,0,1,10,9,7,2,4,1,2,1
2011-11,Devon and Cornwall Constabulary,433.03,4,0,3,18,24,11,2,6,5,1,3
2011-11,Devon and Cornwall Constabulary,433.01,4,0,1,9,26,6,1,10,1,5,3
2011-11,Devon and Cornwall Constabulary,431.02,4,0,1,1,11,3,0,3,0,0,1
2011-11,Devon and Cornwall Constabulary,433.04,0,0,2,7,7,3,0,1,3,3,0
2011-11,Devon and Cornwall Constabulary,433.05,2,0,1,35,40,22,7,9,0,8,5
2011-11,Devon and Cornwall Constabulary,134.10,1,0,1,2,2,1,0,2,2,0,0
2011-11,Devon and Cornwall Constabulary,113.07,9,0,5,8,17,7,0,7,1,2,2
2011-11,Devon and Cornwall Constabulary,113.06,5,1,2,8,23,4,15,5,2,5,4
2011-11,Devon and Cornwall Constabulary,113.05,2,0,1,2,14,0,0,5,0,1,0
2011-11,Devon and Cornwall Constabulary,113.04,3,0,1,9,15,6,0,1,1,1,3
2011-11,Devon and Cornwall Constabulary,113.03,8,0,2,20,30,9,2,3,1,2,1
2011-11,Devon and Cornwall Constabulary,113.02,6,0,4,24,32,18,8,12,3,3,4
2011-11,Devon and Cornwall Constabulary,113.01,6,0,3,8,14,4,6,10,0,0,2
2011-11,Devon and Cornwall Constabulary,423.12,4,0,1,11,14,0,0,5,3,2,1
2011-11,Devon and Cornwall Constabulary,131.01,3,0,1,16,11,6,0,3,4,1,0
2011-11,Devon and Cornwall Constabulary,341.01,4,0,3,20,28,13,9,3,4,7,2
2011-11,Devon and Cornwall Constabulary,121.08,2,0,0,16,35,10,36,12,3,10,3
2011-11,Devon and Cornwall Constabulary,121.01,5,0,6,7,17,9,4,5,0,0,1
2011-11,Devon and Cornwall Constabulary,121.07,4,0,2,3,15,3,0,5,0,2,4
2011-11,Devon and Cornwall Constabulary,121.04,2,0,1,2,8,4,0,4,0,5,0
2011-11,Devon and Cornwall Constabulary,121.05,0,0,0,0,1,0,0,4,0,1,0
2011-11,Devon and Cornwall Constabulary,121.02,8,0,1,4,6,3,0,3,1,0,0
2011-11,Devon and Cornwall Constabulary,121.03,1,1,0,4,8,6,0,5,1,1,0
2011-11,Devon and Cornwall Constabulary,111.05,2,0,4,7,22,10,1,13,3,1,1
2011-11,Devon and Cornwall Constabulary,342.04,1,0,2,4,8,4,0,2,0,1,1
2011-11,Devon and Cornwall Constabulary,133.01,3,0,4,22,33,20,4,7,6,1,6
2011-11,Devon and Cornwall Constabulary,133.03,2,0,0,2,13,3,0,7,3,3,0
2011-11,Devon and Cornwall Constabulary,133.02,1,0,0,4,4,2,0,0,0,1,1
2011-11,Devon and Cornwall Constabulary,133.05,4,0,0,11,14,10,1,3,1,0,2
2011-11,Devon and Cornwall Constabulary,133.04,2,0,0,1,5,0,0,0,0,0,0
2011-11,Devon and Cornwall Constabulary,421.01,8,0,3,8,4,2,0,6,1,1,0
2011-11,Devon and Cornwall Constabulary,411.02,17,0,9,20,16,18,1,21,3,4,6
2011-11,Devon and Cornwall Constabulary,421.03,0,0,2,8,13,3,4,1,0,2,0
2011-11,Devon and Cornwall Constabulary,421.02,1,0,2,3,6,2,0,1,1,0,5
2011-11,Devon and Cornwall Constabulary,421.05,1,0,1,7,5,2,1,1,2,2,1
2011-11,Devon and Cornwall Constabulary,421.04,1,1,0,7,10,4,1,1,2,0,4
2011-11,Devon and Cornwall Constabulary,421.06,7,0,8,32,36,20,4,8,2,7,1
2011-11,Devon and Cornwall Constabulary,131.03,4,0,3,4,6,2,8,5,3,0,1
2011-11,Devon and Cornwall Constabulary,131.02,1,1,1,15,14,17,9,5,4,7,1
2011-11,Devon and Cornwall Constabulary,411.08,3,0,4,13,9,6,1,5,2,1,2
2011-11,Devon and Cornwall Constabulary,411.09,5,0,0,10,40,6,3,2,1,2,1
2011-11,Devon and Cornwall Constabulary,131.04,6,0,1,14,13,6,4,4,1,4,0
2011-11,Devon and Cornwall Constabulary,215.06,3,2,3,7,20,13,0,4,4,5,0
2011-11,Devon and Cornwall Constabulary,123.01,8,0,7,19,29,7,5,12,4,3,1
2011-11,Devon and Cornwall Constabulary,123.02,12,0,0,6,13,1,1,3,8,0,0
2011-11,Devon and Cornwall Constabulary,411.01,9,0,6,5,21,13,1,12,1,5,3
2011-11,Devon and Cornwall Constabulary,411.06,3,0,3,7,15,6,0,1,0,4,0
2011-11,Devon and Cornwall Constabulary,411.07,2,0,2,9,24,4,1,4,0,5,4
2011-11,Devon and Cornwall Constabulary,411.05,3,2,3,4,6,10,0,11,0,2,0
2011-11,Devon and Cornwall Constabulary,121.10,2,0,0,6,19,5,2,6,0,2,1
2011-11,Devon and Cornwall Constabulary,111.03,1,0,4,9,32,23,4,2,2,4,3
2011-11,Devon and Cornwall Constabulary,312.02,4,0,1,6,11,5,0,1,0,0,2
2011-11,Devon and Cornwall Constabulary,214.01,6,0,3,7,22,7,0,4,1,1,0
2011-11,Devon and Cornwall Constabulary,432.10,6,0,1,6,8,3,0,4,1,0,0
2011-11,Devon and Cornwall Constabulary,214.07,2,0,2,2,14,8,2,2,1,1,2
2011-11,Devon and Cornwall Constabulary,312.03,2,0,2,8,8,5,0,2,0,1,0
2011-11,Devon and Cornwall Constabulary,214.05,0,0,3,3,21,3,0,0,3,2,4
2011-11,Devon and Cornwall Constabulary,411.11,9,0,3,9,26,11,8,6,1,2,0
2011-11,Devon and Cornwall Constabulary,411.10,9,0,4,16,34,16,3,9,2,6,2
2011-11,Devon and Cornwall Constabulary,411.13,5,0,6,7,19,8,4,13,2,3,0
2011-11,Devon and Cornwall Constabulary,411.12,8,2,4,13,19,11,2,7,2,3,2
2011-11,Devon and Cornwall Constabulary,411.14,24,1,4,71,65,9,48,59,14,45,6
2011-11,Devon and Cornwall Constabulary,411.17,6,0,0,6,25,9,1,4,3,2,1
2011-11,Devon and Cornwall Constabulary,411.16,3,0,1,5,13,3,2,10,0,1,2
2011-11,Devon and Cornwall Constabulary,215.08,11,1,3,17,14,5,4,7,10,4,4
2011-11,Devon and Cornwall Constabulary,215.09,14,1,10,36,26,29,3,15,20,14,3
2011-11,Devon and Cornwall Constabulary,123.03,3,0,3,8,23,3,4,2,3,1,2
2011-11,Devon and Cornwall Constabulary,132.07,10,0,5,11,18,3,3,7,1,3,0
2011-11,Devon and Cornwall Constabulary,215.01,10,0,3,7,13,10,1,2,2,1,4
2011-11,Devon and Cornwall Constabulary,342.05,1,0,1,2,14,3,4,1,2,0,0
2011-11,Devon and Cornwall Constabulary,215.03,2,0,2,9,34,6,2,4,2,2,1
2011-11,Devon and Cornwall Constabulary,342.03,4,0,1,7,12,9,0,2,1,2,1
2011-11,Devon and Cornwall Constabulary,342.02,1,0,1,8,8,6,0,3,0,0,1
2011-11,Devon and Cornwall Constabulary,342.01,12,0,5,8,17,2,7,5,1,0,2
2011-11,Devon and Cornwall Constabulary,215.07,5,0,4,12,32,19,6,12,8,7,0
2011-11,Devon and Cornwall Constabulary,343.21,3,0,3,14,22,9,2,5,3,2,1
2011-11,Devon and Cornwall Constabulary,432.08,5,0,1,3,3,0,1,5,0,0,0
2011-11,Devon and Cornwall Constabulary,432.05,0,0,0,1,2,2,0,2,1,1,1
2011-11,Devon and Cornwall Constabulary,432.04,2,0,0,4,9,3,0,2,0,1,1
2011-11,Devon and Cornwall Constabulary,432.07,0,0,0,2,9,6,1,2,0,2,1
2011-11,Devon and Cornwall Constabulary,432.06,0,0,0,4,4,2,0,1,0,0,0
2011-11,Devon and Cornwall Constabulary,432.01,3,0,4,15,20,7,1,8,5,4,2
2011-11,Devon and Cornwall Constabulary,432.03,0,0,0,1,2,1,0,1,0,0,0
2011-11,Devon and Cornwall Constabulary,432.02,7,0,2,4,1,1,0,0,1,0,1
2011-11,Devon and Cornwall Constabulary,211.04,4,0,1,15,26,10,2,4,2,3,2
2011-11,Devon and Cornwall Constabulary,211.05,4,0,1,21,27,9,4,8,4,6,3
2011-11,Devon and Cornwall Constabulary,213.08,1,0,0,2,4,3,0,2,0,0,1
2011-11,Devon and Cornwall Constabulary,213.09,0,0,0,3,8,0,0,0,0,1,1
2011-11,Devon and Cornwall Constabulary,211.01,13,1,15,12,19,19,2,10,5,2,5
2011-11,Devon and Cornwall Constabulary,211.02,10,0,11,14,23,13,0,15,1,2,0
2011-11,Devon and Cornwall Constabulary,211.03,3,0,3,7,17,5,5,1,1,1,1
2011-11,Devon and Cornwall Constabulary,213.02,1,0,1,1,6,2,0,1,0,0,0
2011-11,Devon and Cornwall Constabulary,213.03,1,0,7,5,9,9,2,3,0,1,1
2011-11,Devon and Cornwall Constabulary,213.01,2,0,1,5,4,2,0,1,0,0,1
2011-11,Devon and Cornwall Constabulary,213.06,1,0,2,3,7,0,0,5,0,1,1
2011-11,Devon and Cornwall Constabulary,311.11,1,0,0,2,6,0,0,3,1,0,0
2011-11,Devon and Cornwall Constabulary,213.04,1,0,3,7,21,10,3,4,0,0,0
2011-11,Devon and Cornwall Constabulary,311.13,6,0,1,4,13,7,2,8,0,0,2
2011-11,Devon and Cornwall Constabulary,423.14,5,1,2,18,23,14,9,6,6,3,1
2011-11,Devon and Cornwall Constabulary,312.01,2,0,1,13,25,5,8,6,1,1,2
2011-11,Devon and Cornwall Constabulary,215.10,3,0,2,5,7,6,0,6,0,1,3
2011-11,Devon and Cornwall Constabulary,422.01,4,0,0,4,3,1,0,2,1,1,1
2011-11,Devon and Cornwall Constabulary,422.02,3,0,2,14,13,7,8,5,1,8,1
2011-11,Devon and Cornwall Constabulary,422.03,12,0,5,5,10,5,0,13,0,3,4
2011-11,Devon and Cornwall Constabulary,422.04,3,0,1,6,12,2,1,4,1,2,0
2011-11,Devon and Cornwall Constabulary,422.05,4,0,4,3,3,3,0,4,0,1,1
2011-11,Devon and Cornwall Constabulary,422.06,4,0,5,9,6,6,6,3,2,3,0
