Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-10,West Yorkshire Police,AAN_HP,70,15,22,39,90,40,3,108,14,13,2
2011-10,West Yorkshire Police,DA_CEN,55,1,39,88,248,64,65,108,24,22,38
2011-10,West Yorkshire Police,CAN_MOR,47,1,32,44,178,52,32,68,15,10,31
2011-10,West Yorkshire Police,BA_GH,44,12,25,64,179,61,20,46,26,1,19
2011-10,West Yorkshire Police,FAN_UCV,28,2,23,24,115,29,8,40,10,4,4
2011-10,West Yorkshire Police,AAN_WI,106,4,59,63,231,96,17,54,24,15,10
2011-10,West Yorkshire Police,AAN_WO,180,7,99,52,193,75,15,59,18,9,17
2011-10,West Yorkshire Police,BA_CA,28,3,19,25,104,30,2,34,10,3,3
2011-10,West Yorkshire Police,EA_SPN,69,0,58,41,157,51,9,50,12,5,12
2011-10,West Yorkshire Police,DA_CAS,57,3,36,64,186,81,33,104,11,8,19
2011-10,West Yorkshire Police,HAN_EC,110,4,53,27,218,63,26,54,8,17,10
2011-10,West Yorkshire Police,BA_BRH,48,13,30,36,97,53,9,52,9,9,6
2011-10,West Yorkshire Police,AAN_NI,145,15,59,68,206,92,14,97,31,18,15
2011-10,West Yorkshire Police,DA_RUR,28,0,18,35,92,37,7,43,4,1,7
2011-10,West Yorkshire Police,DA_PK,41,2,31,45,196,65,17,78,14,13,24
2011-10,West Yorkshire Police,DA_NF,35,1,36,28,196,48,13,45,3,6,7
2011-10,West Yorkshire Police,AAN_NOA,67,6,32,43,227,65,20,99,18,8,23
2011-10,West Yorkshire Police,EA_KDD,8,0,32,14,51,20,1,18,2,2,3
2011-10,West Yorkshire Police,CAN_CH,61,4,72,88,223,81,26,87,21,18,25
2011-10,West Yorkshire Police,DA_SE,32,1,34,43,192,52,15,63,12,12,18
2011-10,West Yorkshire Police,CAN_CITY,36,8,38,139,297,42,122,392,28,57,21
2011-10,West Yorkshire Police,HAN_KE,59,2,43,51,203,53,14,47,19,21,20
2011-10,West Yorkshire Police,GAN_04,63,5,37,35,158,56,11,67,12,12,7
2011-10,West Yorkshire Police,CAN_RTH,40,1,40,46,245,62,16,59,7,13,8
2011-10,West Yorkshire Police,EA_HS,95,14,69,108,264,98,69,136,8,24,36
2011-10,West Yorkshire Police,FAN_LCV,33,3,27,34,161,57,5,55,3,3,7
2011-10,West Yorkshire Police,HAN_BW,40,1,30,28,111,57,6,26,5,3,2
2011-10,West Yorkshire Police,EA_HN,156,6,55,50,136,62,13,64,28,12,20
2011-10,West Yorkshire Police,BA_CWT,68,3,21,32,122,53,22,37,11,3,5
2011-10,West Yorkshire Police,EA_VYS,53,3,33,34,124,48,6,49,7,8,12
2011-10,West Yorkshire Police,BA_WH,26,0,8,10,65,23,4,21,2,3,4
2011-10,West Yorkshire Police,EA_DM,105,0,72,63,266,119,36,88,29,25,25
2011-10,West Yorkshire Police,HAN_SBWW,75,4,25,30,175,53,24,41,10,7,7
2011-10,West Yorkshire Police,DA_NW,46,1,33,35,199,49,1,46,8,6,9
2011-10,West Yorkshire Police,EA_BBB,69,6,45,49,173,57,20,61,10,11,15
2011-10,West Yorkshire Police,BA_RAM,64,9,57,39,141,43,22,37,10,3,12
2011-10,West Yorkshire Police,BA_KS,41,1,17,26,174,62,23,40,8,7,5
2011-10,West Yorkshire Police,HAN_WC,29,1,7,12,50,17,5,7,1,2,1
2011-10,West Yorkshire Police,GAN_06,41,6,25,34,93,44,4,31,14,3,13
2011-10,West Yorkshire Police,GAN_05,83,3,32,49,121,66,8,55,13,8,12
2011-10,West Yorkshire Police,BA_GKSM,21,1,14,21,76,33,3,22,7,5,5
2011-10,West Yorkshire Police,GAN_03,45,3,31,29,142,58,7,41,7,3,10
2011-10,West Yorkshire Police,GAN_02,53,6,62,32,143,87,23,71,12,11,11
2011-10,West Yorkshire Police,GAN_01,50,11,40,62,99,39,79,122,25,31,32
2011-10,West Yorkshire Police,FAN_HO,62,1,48,32,222,79,19,47,13,12,13
2011-10,West Yorkshire Police,FAN_HI,45,4,36,65,243,55,55,81,35,25,18
2011-10,West Yorkshire Police,HAN_NB,98,3,43,35,166,57,9,47,8,9,15
