Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-09,Warwickshire Police,rte,7,1,4,5,22,9,1,7,3,0,2
2011-09,Warwickshire Police,rrn,4,0,13,7,27,9,0,14,3,0,1
2011-09,Warwickshire Police,nww,8,0,18,6,33,10,3,14,2,1,0
2011-09,Warwickshire Police,rtc,1,0,1,14,40,6,10,13,1,3,2
2011-09,Warwickshire Police,nws,11,0,15,11,31,8,5,20,1,1,5
2011-09,Warwickshire Police,lsn,29,4,47,14,88,18,1,26,4,2,4
2011-09,Warwickshire Police,ken,9,0,6,6,37,9,3,14,0,2,0
2011-09,Warwickshire Police,rtn,19,3,20,24,92,29,7,20,7,3,5
2011-09,Warwickshire Police,rrc,7,0,8,3,31,4,0,11,1,0,0
2011-09,Warwickshire Police,an,28,0,11,12,37,14,3,25,3,0,0
2011-09,Warwickshire Police,nwe,22,1,19,20,103,18,3,23,1,3,2
2011-09,Warwickshire Police,rtw,26,0,13,19,79,16,0,30,3,3,3
2011-09,Warwickshire Police,lstc,7,0,5,31,58,9,9,22,8,13,4
2011-09,Warwickshire Police,lss,20,0,18,18,88,22,3,17,3,4,1
2011-09,Warwickshire Police,btc,1,2,0,2,9,2,4,1,0,0,0
2011-09,Warwickshire Police,ship,9,0,7,7,24,2,2,17,0,2,0
2011-09,Warwickshire Police,rrs,6,0,5,3,9,2,0,4,0,0,0
2011-09,Warwickshire Police,whit,0,0,7,2,10,2,0,3,1,3,11
2011-09,Warwickshire Police,wre,13,1,2,3,18,4,0,16,0,1,1
2011-09,Warwickshire Police,wrc,24,1,27,22,102,22,32,49,2,3,11
2011-09,Warwickshire Police,nn,25,1,16,14,85,29,5,40,0,3,3
2011-09,Warwickshire Police,nc,10,1,10,10,77,13,2,19,3,2,2
2011-09,Warwickshire Police,ne,12,0,12,7,55,7,6,20,1,1,3
2011-09,Warwickshire Police,wrw,14,0,7,2,31,2,1,11,0,0,3
2011-09,Warwickshire Police,ns,25,5,36,30,144,25,1,42,2,2,4
2011-09,Warwickshire Police,nw,18,1,13,15,72,18,2,15,1,2,2
2011-09,Warwickshire Police,be,12,1,9,19,71,17,9,13,2,0,3
2011-09,Warwickshire Police,bw,13,2,10,24,103,25,4,25,2,2,1
2011-09,Warwickshire Police,ntc,3,0,1,8,41,8,11,9,1,11,4
2011-09,Warwickshire Police,well,12,0,9,8,17,5,5,11,4,1,4
2011-09,Warwickshire Police,as,12,0,11,7,40,12,2,16,2,0,2
2011-09,Warwickshire Police,st,15,0,21,35,133,16,20,42,2,1,5
2011-09,Warwickshire Police,nwn,11,1,14,6,38,14,0,13,0,1,2
2011-09,Warwickshire Police,sou,10,0,12,6,31,5,2,17,0,1,6
