Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-10,Merseyside Police,C4,15,1,6,5,106,35,27,14,13,8,10
2011-10,Merseyside Police,A1,49,0,11,45,261,38,43,29,43,20,3
2011-10,Merseyside Police,C5,26,0,32,12,189,65,7,38,22,14,7
2011-10,Merseyside Police,A3,8,1,15,6,49,4,9,2,14,3,0
2011-10,Merseyside Police,A2,23,1,11,12,144,30,9,16,8,11,3
2011-10,Merseyside Police,A5,37,3,23,40,217,54,10,19,13,5,2
2011-10,Merseyside Police,A4,14,0,5,8,133,16,14,14,11,8,3
2011-10,Merseyside Police,A7,29,0,10,16,111,29,9,27,23,10,2
2011-10,Merseyside Police,A6,42,4,19,52,269,82,35,37,33,28,10
2011-10,Merseyside Police,E5,67,6,36,25,310,82,14,32,61,17,8
2011-10,Merseyside Police,A8,7,1,10,4,39,7,4,3,1,0,3
2011-10,Merseyside Police,E7,33,6,17,31,167,61,17,24,31,19,10
2011-10,Merseyside Police,E6,36,3,24,23,262,110,7,18,33,16,4
2011-10,Merseyside Police,E1,43,31,32,118,270,46,122,295,74,51,6
2011-10,Merseyside Police,E3,16,2,30,12,117,58,7,25,37,11,10
2011-10,Merseyside Police,E2,89,10,43,46,380,97,32,32,103,30,7
2011-10,Merseyside Police,E4,79,10,45,29,349,109,12,54,30,12,15
2011-10,Merseyside Police,C3,23,1,21,21,177,61,2,18,40,6,1
2011-10,Merseyside Police,C2,14,2,18,9,180,47,10,19,22,10,6
2011-10,Merseyside Police,C1,12,1,5,4,120,35,0,12,28,8,3
2011-10,Merseyside Police,F1,34,1,24,33,159,39,11,26,34,10,12
2011-10,Merseyside Police,F2,44,9,21,28,223,78,17,23,48,30,3
2011-10,Merseyside Police,F3,25,1,20,11,73,21,14,12,16,5,5
2011-10,Merseyside Police,F4,20,3,19,17,104,53,19,12,30,9,11
2011-10,Merseyside Police,F5,18,3,21,10,125,63,29,9,20,17,16
2011-10,Merseyside Police,F6,1,0,0,1,3,0,0,3,3,1,3
2011-10,Merseyside Police,B4,30,0,14,17,83,26,19,10,8,3,11
2011-10,Merseyside Police,B5,34,1,20,22,87,13,3,17,25,2,5
2011-10,Merseyside Police,B6,22,0,9,18,92,26,6,21,10,4,3
2011-10,Merseyside Police,B7,8,0,3,14,54,12,19,26,22,6,0
2011-10,Merseyside Police,B1,29,4,14,29,152,55,42,30,32,5,9
2011-10,Merseyside Police,B2,33,1,19,20,110,42,18,27,28,3,2
2011-10,Merseyside Police,B3,63,2,25,28,326,93,6,44,31,21,2
2011-10,Merseyside Police,D4,50,0,20,13,87,13,6,30,7,4,5
2011-10,Merseyside Police,D5,27,1,28,26,124,37,12,33,12,5,5
2011-10,Merseyside Police,D2,21,2,17,24,171,69,10,30,17,3,8
2011-10,Merseyside Police,D3,39,3,18,19,119,28,8,28,16,4,1
2011-10,Merseyside Police,D1,28,0,9,24,107,27,44,25,39,9,3
