Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-11,Dorset Police,10-12,25,3,18,84,305,39,57,190,13,16,10
2011-11,Dorset Police,10-13,22,1,12,10,75,14,16,24,2,4,2
2011-11,Dorset Police,10-10,11,0,28,6,37,10,7,9,3,2,0
2011-11,Dorset Police,10-11,8,0,9,4,25,5,0,15,1,0,0
2011-11,Dorset Police,10-16,38,2,26,40,76,27,24,14,6,0,12
2011-11,Dorset Police,10-17,19,0,5,16,54,12,3,13,2,2,0
2011-11,Dorset Police,10-14,20,0,16,34,166,32,25,40,6,6,3
2011-11,Dorset Police,10-73,7,1,4,13,56,13,1,16,5,1,2
2011-11,Dorset Police,10-30,5,0,3,2,15,6,0,7,3,0,0
2011-11,Dorset Police,10-31,2,0,4,4,18,1,2,1,1,0,0
2011-11,Dorset Police,10-18,14,0,26,16,52,21,1,15,4,3,4
2011-11,Dorset Police,10-19,0,0,3,8,46,16,2,14,0,0,4
2011-11,Dorset Police,10-35,1,0,4,3,25,2,1,7,1,1,8
2011-11,Dorset Police,10-76,0,0,1,0,5,1,0,0,0,0,0
2011-11,Dorset Police,10-36,0,0,0,0,2,3,0,1,0,0,1
2011-11,Dorset Police,10-37,4,0,7,4,22,6,1,7,6,0,2
2011-11,Dorset Police,10-63,5,0,3,44,174,33,17,21,8,9,2
2011-11,Dorset Police,10-77,3,0,3,7,20,7,4,6,1,0,0
2011-11,Dorset Police,10-47,4,0,5,5,21,3,6,7,1,1,2
2011-11,Dorset Police,10-58,2,2,0,8,49,11,5,6,2,1,1
2011-11,Dorset Police,10-59,7,1,4,3,22,5,7,3,8,0,1
2011-11,Dorset Police,10-56,6,0,1,7,26,8,0,14,3,2,1
2011-11,Dorset Police,10-70,1,0,3,7,27,19,2,5,1,1,2
2011-11,Dorset Police,10-62,13,0,10,14,96,18,6,21,6,1,0
2011-11,Dorset Police,10-55,4,0,1,4,11,3,2,3,3,0,1
2011-11,Dorset Police,10-52,9,0,7,4,25,8,0,7,5,1,1
2011-11,Dorset Police,10-53,1,0,0,5,17,4,0,4,1,0,0
2011-11,Dorset Police,10-50,3,0,7,9,57,10,6,12,5,3,1
