Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-12,Dorset Police,10-12,18,2,13,94,292,42,71,150,12,11,9
2011-12,Dorset Police,10-13,20,0,12,14,76,11,6,34,0,0,4
2011-12,Dorset Police,10-10,4,0,13,14,31,7,4,5,2,2,1
2011-12,Dorset Police,10-11,11,0,7,12,32,13,1,17,1,0,4
2011-12,Dorset Police,10-16,36,0,15,16,76,32,12,29,6,2,10
2011-12,Dorset Police,10-17,11,0,4,9,27,8,3,12,3,4,1
2011-12,Dorset Police,10-14,21,2,12,31,116,26,39,40,9,4,3
2011-12,Dorset Police,10-73,12,0,7,10,29,19,0,6,5,0,4
2011-12,Dorset Police,10-30,7,0,0,2,14,2,1,3,2,1,0
2011-12,Dorset Police,10-31,2,0,0,1,11,2,0,0,1,0,0
2011-12,Dorset Police,10-18,27,0,21,12,35,22,0,9,2,1,0
2011-12,Dorset Police,10-19,5,0,5,4,47,18,1,4,4,2,1
2011-12,Dorset Police,10-35,3,0,5,1,29,3,3,7,4,1,1
2011-12,Dorset Police,10-76,0,0,1,3,4,1,0,0,0,0,0
2011-12,Dorset Police,10-36,5,0,2,3,1,2,0,3,0,0,0
2011-12,Dorset Police,10-37,3,0,1,2,19,3,0,4,0,0,0
2011-12,Dorset Police,10-63,11,0,3,36,129,20,21,23,10,12,4
2011-12,Dorset Police,10-77,6,0,2,2,24,3,0,9,4,1,0
2011-12,Dorset Police,10-47,8,1,2,7,30,5,3,2,0,1,2
2011-12,Dorset Police,10-58,8,1,1,22,45,13,1,12,0,1,1
2011-12,Dorset Police,10-59,1,0,3,3,26,7,4,2,0,2,0
2011-12,Dorset Police,10-56,11,0,9,4,11,8,0,5,2,0,1
2011-12,Dorset Police,10-70,8,1,4,3,16,14,2,5,0,0,0
2011-12,Dorset Police,10-62,11,2,5,12,70,12,5,9,1,1,3
2011-12,Dorset Police,10-55,1,0,4,3,11,2,1,5,4,0,0
2011-12,Dorset Police,10-52,12,2,12,5,20,15,0,5,0,2,1
2011-12,Dorset Police,10-53,1,0,0,2,21,3,3,2,1,1,0
2011-12,Dorset Police,10-50,4,0,4,17,49,13,7,11,3,5,2
2011-12,Dorset Police,10-71,2,0,1,4,1,2,1,1,0,0,0
2011-12,Dorset Police,10-38,2,0,7,3,12,3,0,5,0,1,1
2011-12,Dorset Police,10-39,1,0,1,2,12,4,3,3,1,0,1
2011-12,Dorset Police,10-72,0,0,0,0,0,0,0,0,0,0,0
2011-12,Dorset Police,10-54,5,0,4,4,21,11,1,2,0,1,0
2011-12,Dorset Police,10-67,5,1,9,4,20,5,1,9,0,1,0
2011-12,Dorset Police,10-15,28,1,11,31,63,23,8,17,4,2,3
2011-12,Dorset Police,10-40,2,0,4,9,29,8,3,6,0,2,0
2011-12,Dorset Police,10-46,4,0,1,14,20,12,8,6,2,1,1
2011-12,Dorset Police,10-43,6,0,2,2,5,2,0,6,0,1,1
2011-12,Dorset Police,10-64,18,0,0,7,26,12,1,4,3,1,1
2011-12,Dorset Police,10-51,0,0,0,0,0,0,0,0,0,0,0
2011-12,Dorset Police,10-32,1,0,2,2,16,2,0,4,0,0,0
2011-12,Dorset Police,10-74,0,0,4,2,15,2,1,5,3,0,0
2011-12,Dorset Police,10-33,3,1,3,1,20,6,0,2,2,0,3
2011-12,Dorset Police,10-29,7,0,1,5,39,12,6,2,2,3,4
2011-12,Dorset Police,10-27,4,0,8,3,20,3,2,4,2,0,3
2011-12,Dorset Police,10-26,1,0,0,1,7,4,0,1,0,0,0
2011-12,Dorset Police,10-25,9,0,3,4,37,7,6,8,2,0,3
2011-12,Dorset Police,10-24,2,0,3,5,8,3,0,4,0,0,0
2011-12,Dorset Police,10-23,1,0,0,3,24,5,3,3,0,0,2
2011-12,Dorset Police,10-22,3,0,2,1,2,4,0,1,1,0,1
2011-12,Dorset Police,10-21,8,0,4,1,7,2,0,7,6,0,1
2011-12,Dorset Police,10-20,0,0,1,2,17,1,2,3,0,0,2
2011-12,Dorset Police,10-41,0,0,0,1,5,0,0,5,0,0,0
2011-12,Dorset Police,10-69,6,0,6,10,46,9,8,18,0,1,1
2011-12,Dorset Police,10-68,9,0,7,6,11,1,1,3,0,0,0
2011-12,Dorset Police,10-49,15,0,2,4,24,10,0,8,1,1,4
2011-12,Dorset Police,10-48,1,0,2,5,9,3,0,3,0,0,0
2011-12,Dorset Police,10-45,1,0,0,0,6,6,0,2,0,0,1
2011-12,Dorset Police,10-44,5,0,1,2,14,2,0,2,2,0,0
2011-12,Dorset Police,10-61,2,0,3,0,12,4,0,1,0,1,0
2011-12,Dorset Police,10-60,0,0,0,1,4,1,4,4,0,0,0
2011-12,Dorset Police,10-75,7,0,1,4,14,4,7,3,1,0,0
2011-12,Dorset Police,10-66,5,0,0,1,14,5,0,5,0,0,2
2011-12,Dorset Police,10-65,7,0,7,0,22,3,1,6,3,0,0
2011-12,Dorset Police,10-42,2,0,1,3,21,4,1,3,1,0,3
2011-12,Dorset Police,10-57,5,0,3,3,18,2,0,7,2,1,0
2011-12,Dorset Police,10-34,5,0,2,2,6,2,0,3,0,0,1
2011-12,Dorset Police,10-8,17,2,19,49,171,28,30,45,15,9,7
2011-12,Dorset Police,10-9,18,0,10,20,69,22,13,22,2,1,4
2011-12,Dorset Police,10-0,5,0,5,12,53,11,12,8,1,4,5
2011-12,Dorset Police,10-1,18,0,9,15,62,13,5,17,2,1,2
2011-12,Dorset Police,10-2,7,0,4,5,42,6,3,5,0,1,3
2011-12,Dorset Police,10-3,5,0,1,0,23,7,3,0,0,0,0
2011-12,Dorset Police,10-4,1,0,3,6,17,10,17,15,0,3,1
2011-12,Dorset Police,10-5,4,0,1,4,27,3,3,5,1,0,0
2011-12,Dorset Police,10-6,13,2,14,12,35,15,7,8,2,1,3
2011-12,Dorset Police,10-7,2,0,3,2,21,0,1,1,0,1,0
