Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-10,Norfolk Constabulary,K13,0,0,0,2,14,0,0,0,1,0,0
2011-10,Norfolk Constabulary,K12,8,0,10,6,28,11,1,3,2,0,1
2011-10,Norfolk Constabulary,K11,8,0,6,16,54,7,0,20,1,3,2
2011-10,Norfolk Constabulary,K31,7,0,9,31,116,38,2,28,7,4,1
2011-10,Norfolk Constabulary,K32,4,0,5,10,32,7,2,4,4,0,6
2011-10,Norfolk Constabulary,L11,9,0,7,29,131,31,15,22,4,13,3
2011-10,Norfolk Constabulary,M31,8,0,4,18,68,10,0,9,2,6,4
2011-10,Norfolk Constabulary,Y41,2,1,1,10,37,81,2,4,1,2,0
2011-10,Norfolk Constabulary,Y21,16,0,3,24,62,26,4,16,3,3,4
2011-10,Norfolk Constabulary,Y22,19,3,13,78,180,51,21,32,11,9,15
2011-10,Norfolk Constabulary,N61,10,1,5,31,65,16,5,18,2,4,2
2011-10,Norfolk Constabulary,N41,18,6,15,29,122,38,7,37,9,10,7
2011-10,Norfolk Constabulary,S11,3,0,4,12,64,21,7,17,10,2,1
2011-10,Norfolk Constabulary,S31,8,0,2,4,24,6,0,6,1,0,0
2011-10,Norfolk Constabulary,S33,2,1,0,3,18,2,1,3,0,0,0
2011-10,Norfolk Constabulary,S32,7,1,2,9,32,17,4,15,2,2,1
2011-10,Norfolk Constabulary,L21,11,0,2,10,40,17,3,9,0,3,2
2011-10,Norfolk Constabulary,P11,9,0,0,3,14,1,0,5,0,1,1
2011-10,Norfolk Constabulary,P12,1,0,2,10,41,12,5,5,1,0,3
2011-10,Norfolk Constabulary,L22,4,0,2,23,60,20,3,13,1,4,2
2011-10,Norfolk Constabulary,P14,3,0,5,11,35,12,5,1,0,1,2
2011-10,Norfolk Constabulary,P21,5,0,1,13,41,11,4,11,0,2,4
2011-10,Norfolk Constabulary,N21,11,1,16,30,104,36,13,22,7,3,3
2011-10,Norfolk Constabulary,M32,1,0,11,13,26,11,4,8,0,1,0
2011-10,Norfolk Constabulary,Y52,2,0,3,22,75,18,2,5,0,5,2
2011-10,Norfolk Constabulary,P13,20,0,1,9,27,2,2,3,2,1,1
2011-10,Norfolk Constabulary,Y51,0,0,1,1,14,4,1,6,0,1,1
2011-10,Norfolk Constabulary,K21,11,0,13,37,165,36,17,23,14,4,4
2011-10,Norfolk Constabulary,M21,8,0,0,7,23,2,1,1,2,3,0
2011-10,Norfolk Constabulary,K42,10,0,5,16,85,26,3,12,2,4,1
2011-10,Norfolk Constabulary,K41,5,0,7,6,22,13,1,11,2,0,3
2011-10,Norfolk Constabulary,S22,4,1,4,4,31,3,1,7,1,1,0
2011-10,Norfolk Constabulary,S23,5,0,6,14,12,4,1,6,1,5,1
2011-10,Norfolk Constabulary,S21,4,0,4,14,47,15,3,13,1,2,3
2011-10,Norfolk Constabulary,M22,2,1,0,9,34,7,8,6,1,0,0
2011-10,Norfolk Constabulary,S24,7,0,2,11,37,7,1,6,0,2,0
2011-10,Norfolk Constabulary,Y32,1,1,6,12,38,15,17,13,1,2,4
2011-10,Norfolk Constabulary,Y31,3,1,1,10,22,5,1,4,0,2,2
2011-10,Norfolk Constabulary,K43,3,0,5,7,22,3,0,5,0,0,0
2011-10,Norfolk Constabulary,Y11,8,0,1,2,16,2,0,2,0,0,0
2011-10,Norfolk Constabulary,Y12,10,0,2,13,37,8,0,10,1,1,3
2011-10,Norfolk Constabulary,N12,12,0,4,24,39,8,3,12,4,2,1
2011-10,Norfolk Constabulary,N11,8,2,4,27,68,19,6,13,9,4,3
2011-10,Norfolk Constabulary,P22,3,0,0,7,15,1,5,6,1,0,2
2011-10,Norfolk Constabulary,N51,6,3,7,76,141,34,93,80,13,23,16
2011-10,Norfolk Constabulary,M11,1,0,3,0,14,0,1,8,1,0,2
2011-10,Norfolk Constabulary,M13,7,0,4,18,60,10,6,4,4,1,6
2011-10,Norfolk Constabulary,M12,5,0,0,5,23,6,3,5,1,5,0
2011-10,Norfolk Constabulary,L32,10,0,4,19,50,10,1,8,5,4,5
2011-10,Norfolk Constabulary,P23,7,4,1,9,54,8,0,7,1,1,0
2011-10,Norfolk Constabulary,L31,15,0,14,38,148,36,8,19,12,4,9
2011-10,Norfolk Constabulary,N31,9,2,8,38,143,46,5,27,6,7,3
