Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-09,Nottinghamshire Police,31-197,0,0,1,4,18,4,0,5,0,0,2
2011-09,Nottinghamshire Police,31-196,1,0,0,5,11,2,0,1,0,1,0
2011-09,Nottinghamshire Police,31-191,4,0,5,6,16,6,0,1,2,2,1
2011-09,Nottinghamshire Police,31-220,7,0,4,2,21,2,1,5,1,1,7
2011-09,Nottinghamshire Police,31-80,0,0,0,0,0,0,0,0,0,0,0
2011-09,Nottinghamshire Police,31-82,3,1,1,14,24,9,6,10,1,0,0
2011-09,Nottinghamshire Police,31-83,6,1,3,9,56,20,11,5,2,2,3
2011-09,Nottinghamshire Police,31-84,2,0,2,11,16,4,2,5,2,3,0
2011-09,Nottinghamshire Police,31-85,7,0,6,4,30,11,2,6,1,0,1
2011-09,Nottinghamshire Police,31-86,2,0,1,0,5,3,1,2,0,0,1
2011-09,Nottinghamshire Police,31-87,1,0,1,1,10,1,1,7,0,0,0
2011-09,Nottinghamshire Police,31-88,1,0,2,4,41,8,4,3,1,1,0
2011-09,Nottinghamshire Police,31-89,4,0,5,3,28,3,2,8,0,0,0
2011-09,Nottinghamshire Police,31-108,3,0,9,6,56,11,0,3,2,5,1
2011-09,Nottinghamshire Police,31-109,6,1,2,4,52,4,0,10,2,1,1
2011-09,Nottinghamshire Police,31-100,6,0,11,8,22,7,1,2,0,1,1
2011-09,Nottinghamshire Police,31-101,4,0,1,5,19,4,0,5,1,0,1
2011-09,Nottinghamshire Police,31-102,0,2,0,26,41,4,22,13,5,8,2
2011-09,Nottinghamshire Police,31-103,3,0,1,2,27,3,0,4,3,1,0
2011-09,Nottinghamshire Police,31-104,4,1,4,8,68,12,7,10,5,1,8
2011-09,Nottinghamshire Police,31-105,1,0,3,9,27,7,1,3,0,4,0
2011-09,Nottinghamshire Police,31-106,4,0,14,4,11,0,2,3,0,0,0
2011-09,Nottinghamshire Police,31-107,2,1,2,6,19,3,2,7,2,1,1
2011-09,Nottinghamshire Police,31-78,31,0,5,10,60,24,10,13,6,2,5
2011-09,Nottinghamshire Police,31-117,2,1,2,18,61,21,1,10,4,3,0
2011-09,Nottinghamshire Police,31-116,4,1,1,8,27,13,0,0,3,1,2
2011-09,Nottinghamshire Police,31-115,8,1,4,5,19,5,2,9,1,1,1
2011-09,Nottinghamshire Police,31-114,6,0,7,6,30,6,0,7,2,2,20
2011-09,Nottinghamshire Police,31-113,3,0,2,6,20,1,0,7,0,0,1
2011-09,Nottinghamshire Police,31-112,8,0,1,2,24,6,7,7,6,0,1
2011-09,Nottinghamshire Police,31-111,4,2,2,3,20,2,1,3,1,1,2
2011-09,Nottinghamshire Police,31-110,11,1,0,10,53,5,1,5,6,1,1
2011-09,Nottinghamshire Police,31-75,2,0,2,0,27,6,0,0,0,0,0
2011-09,Nottinghamshire Police,31-119,2,1,3,2,15,2,3,1,0,0,1
2011-09,Nottinghamshire Police,31-118,2,1,1,4,17,3,0,0,0,0,0
2011-09,Nottinghamshire Police,31-214,4,1,1,0,4,3,0,3,0,0,0
2011-09,Nottinghamshire Police,31-216,0,0,9,0,17,0,2,7,0,0,5
2011-09,Nottinghamshire Police,31-217,3,0,10,2,11,2,0,3,0,0,0
2011-09,Nottinghamshire Police,31-210,4,0,8,2,16,4,1,0,2,0,0
2011-09,Nottinghamshire Police,31-213,2,0,0,1,8,5,0,2,2,0,0
