Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-11,Metropolitan Police,00ASHD,12,4,16,19,54,4,4,11,7,2,1
2011-11,Metropolitan Police,00ASHE,29,8,15,29,80,15,4,20,3,4,12
2011-11,Metropolitan Police,00ASHB,8,1,16,26,49,20,1,9,9,3,4
2011-11,Metropolitan Police,00ASHC,5,3,7,8,27,2,15,6,1,2,4
2011-11,Metropolitan Police,00ASHA,13,2,13,38,76,5,10,27,4,5,8
2011-11,Metropolitan Police,00BBGW,10,16,12,18,36,5,0,12,8,2,3
2011-11,Metropolitan Police,00BFGS,10,1,12,13,14,7,0,7,1,2,6
2011-11,Metropolitan Police,00BDGD,16,1,14,12,17,5,2,7,1,2,1
2011-11,Metropolitan Police,00ALHA,10,6,11,28,37,11,3,9,4,2,3
2011-11,Metropolitan Police,00ALHC,12,1,13,28,73,22,6,11,12,7,4
2011-11,Metropolitan Police,00ALHB,9,8,29,43,53,13,9,148,8,9,10
2011-11,Metropolitan Police,00ALHE,9,8,21,31,49,15,5,16,12,11,5
2011-11,Metropolitan Police,00ALHD,10,7,11,28,65,22,0,15,10,3,4
2011-11,Metropolitan Police,00ALHG,7,1,13,23,55,15,4,11,6,6,9
2011-11,Metropolitan Police,00ALHF,13,12,15,42,86,13,19,34,17,11,13
2011-11,Metropolitan Police,00BFGP,6,1,7,8,22,1,2,4,0,1,6
2011-11,Metropolitan Police,00BFGW,3,0,4,13,14,7,0,7,3,4,1
2011-11,Metropolitan Police,00BFGU,4,3,6,14,24,18,0,8,2,3,4
2011-11,Metropolitan Police,00BBGU,15,11,28,36,103,26,21,90,28,47,7
2011-11,Metropolitan Police,00BFGT,9,1,6,5,27,4,8,10,1,3,2
2011-11,Metropolitan Police,00BGFY,2,2,13,19,68,5,3,25,17,1,12
2011-11,Metropolitan Police,00BGFX,10,9,11,32,149,18,8,32,42,10,10
2011-11,Metropolitan Police,00BGFZ,12,4,8,24,59,6,5,13,2,8,8
2011-11,Metropolitan Police,00BHFZ,14,8,13,9,36,6,0,13,4,2,3
2011-11,Metropolitan Police,00BHFX,12,8,22,20,39,8,0,10,6,0,2
2011-11,Metropolitan Police,00BHFY,5,5,13,15,57,6,4,20,5,3,7
2011-11,Metropolitan Police,00BGFW,12,9,9,15,75,14,4,34,7,6,9
2011-11,Metropolitan Police,00BFGF,7,6,12,4,26,4,2,8,2,0,4
2011-11,Metropolitan Police,00BBGG,17,20,24,22,87,9,12,82,12,5,10
2011-11,Metropolitan Police,00BBGF,12,10,32,15,53,11,0,19,5,6,19
2011-11,Metropolitan Police,00BBGE,9,24,27,28,53,14,1,20,3,2,13
2011-11,Metropolitan Police,00BBGD,16,7,21,25,70,8,3,25,8,8,5
2011-11,Metropolitan Police,00BBGC,21,13,16,12,46,14,1,23,6,6,6
2011-11,Metropolitan Police,00BBGB,21,4,28,32,64,10,13,26,8,6,4
2011-11,Metropolitan Police,00BBGN,5,16,8,16,54,9,10,23,8,6,2
2011-11,Metropolitan Police,00BBGM,10,16,8,15,51,5,1,21,7,0,10
2011-11,Metropolitan Police,00BBGL,18,12,27,33,106,11,5,19,13,8,6
2011-11,Metropolitan Police,00BBGK,25,10,40,22,62,10,0,13,5,6,4
2011-11,Metropolitan Police,00BBGJ,14,0,18,20,35,9,1,14,5,4,6
2011-11,Metropolitan Police,00BBGH,6,11,12,15,32,4,0,10,1,0,8
2011-11,Metropolitan Police,00AKHF,13,2,13,11,47,4,2,4,7,7,9
2011-11,Metropolitan Police,00AKHG,31,13,42,42,78,19,12,29,10,3,9
2011-11,Metropolitan Police,00AKHD,18,2,25,15,44,7,1,13,3,2,3
2011-11,Metropolitan Police,00AKHE,12,4,12,13,40,12,1,12,1,2,4
2011-11,Metropolitan Police,00AKHB,7,6,32,16,51,14,9,9,8,1,17
2011-11,Metropolitan Police,00AKHC,9,6,18,8,40,8,3,12,2,2,9
2011-11,Metropolitan Police,00BBGQ,9,7,18,15,37,9,0,14,4,2,10
2011-11,Metropolitan Police,00AKHA,9,8,21,21,66,7,6,17,10,6,21
2011-11,Metropolitan Police,00AKHH,16,4,14,8,31,1,1,10,2,1,7
2011-11,Metropolitan Police,00BBGX,12,14,14,15,70,2,1,21,4,1,4
2011-11,Metropolitan Police,00AFGZ,24,3,7,26,30,8,1,14,5,3,4
2011-11,Metropolitan Police,00AFGX,30,7,18,29,60,12,9,21,15,11,15
2011-11,Metropolitan Police,00AFGY,16,0,5,7,9,4,3,8,2,1,4
2011-11,Metropolitan Police,00AFGW,11,2,12,16,56,14,19,16,4,8,4
2011-11,Metropolitan Police,00AFGT,8,7,14,27,50,6,0,9,2,3,11
2011-11,Metropolitan Police,00AFGU,9,2,7,10,28,13,3,6,5,6,3
2011-11,Metropolitan Police,00AFGR,10,0,4,9,25,5,1,11,0,1,6
2011-11,Metropolitan Police,00AFGS,11,0,11,10,10,7,0,7,2,2,3
2011-11,Metropolitan Police,00AFGP,16,5,12,23,83,12,0,7,7,5,1
2011-11,Metropolitan Police,00AFGQ,9,0,11,3,9,1,0,1,2,0,1
2011-11,Metropolitan Police,00AFGN,26,0,20,26,71,30,0,10,5,4,4
2011-11,Metropolitan Police,00AFGL,21,3,16,14,37,5,0,20,14,11,6
2011-11,Metropolitan Police,00AFGM,17,2,25,25,72,28,15,14,7,7,5
2011-11,Metropolitan Police,00AFGJ,12,1,19,18,34,14,2,9,1,6,6
2011-11,Metropolitan Police,00AFGK,10,3,18,12,18,6,1,10,7,1,2
2011-11,Metropolitan Police,00AFGH,9,0,7,8,23,2,1,5,1,2,3
2011-11,Metropolitan Police,00AFGF,5,1,8,11,39,12,3,9,2,4,4
2011-11,Metropolitan Police,00AFGG,17,22,11,33,72,21,49,22,12,12,9
2011-11,Metropolitan Police,00AFGD,8,5,5,7,21,14,6,14,1,0,2
2011-11,Metropolitan Police,00AFGE,8,0,7,7,27,8,0,5,1,1,6
2011-11,Metropolitan Police,00BAFZ,5,8,8,17,22,1,15,16,6,5,3
2011-11,Metropolitan Police,00BAFY,10,1,0,8,13,5,1,5,4,2,1
2011-11,Metropolitan Police,00BAFX,10,2,11,6,33,7,2,13,3,0,1
2011-11,Metropolitan Police,00BGGC,22,8,23,33,80,10,4,16,4,9,4
2011-11,Metropolitan Police,00AMGA,10,5,5,7,46,6,1,19,7,3,2
2011-11,Metropolitan Police,00AMGC,8,4,10,31,64,9,4,35,11,9,9
2011-11,Metropolitan Police,00AMGB,3,4,22,13,34,5,0,10,4,2,2
2011-11,Metropolitan Police,00AMGE,6,9,11,35,66,10,24,110,8,6,5
2011-11,Metropolitan Police,00AMGD,10,1,11,13,32,5,1,32,2,5,0
2011-11,Metropolitan Police,00AMGG,2,5,7,22,59,10,10,30,10,4,2
2011-11,Metropolitan Police,00AMGF,7,11,16,15,47,4,2,40,10,3,5
2011-11,Metropolitan Police,00AMGH,7,3,10,18,35,7,0,19,7,4,4
2011-11,Metropolitan Police,00AMGK,11,5,12,25,51,14,0,37,14,3,3
2011-11,Metropolitan Police,00AMGJ,25,18,28,56,80,14,2,296,61,8,10
2011-11,Metropolitan Police,00AMGM,7,3,16,13,55,16,2,14,11,2,4
2011-11,Metropolitan Police,00AMGL,1,2,13,10,23,10,0,10,4,0,3
2011-11,Metropolitan Police,00AMGN,9,2,8,13,41,5,5,20,1,1,3
2011-11,Metropolitan Police,00AMGQ,11,5,20,23,43,15,1,67,13,7,2
2011-11,Metropolitan Police,00AMGP,5,9,10,17,54,8,1,22,6,1,2
2011-11,Metropolitan Police,00AMGS,9,3,5,21,35,7,6,38,7,3,2
2011-11,Metropolitan Police,00AMGR,10,3,10,21,28,6,0,13,4,5,2
2011-11,Metropolitan Police,00AMGU,10,7,16,26,26,6,0,26,4,2,2
2011-11,Metropolitan Police,00ATFZ,7,1,25,12,41,12,4,23,3,2,13
2011-11,Metropolitan Police,00ATFY,18,3,9,15,66,16,6,16,6,2,15
2011-11,Metropolitan Police,00BKGB,11,2,11,18,37,8,8,40,5,13,7
2011-11,Metropolitan Police,00AJGR,18,1,9,5,29,7,2,11,4,4,7
2011-11,Metropolitan Police,00AJGS,44,9,24,20,59,13,2,14,10,1,9
2011-11,Metropolitan Police,00AJGP,8,4,7,15,44,6,0,6,6,2,6
2011-11,Metropolitan Police,00AJGQ,8,6,7,9,19,7,0,11,1,1,3
2011-11,Metropolitan Police,00AJGW,16,0,21,15,37,11,6,9,4,5,9
2011-11,Metropolitan Police,00AJGT,18,3,27,26,64,10,13,13,5,4,11
2011-11,Metropolitan Police,00AJGU,20,11,8,46,71,10,5,22,17,10,3
2011-11,Metropolitan Police,00AJGZ,12,10,9,40,76,6,0,10,14,10,5
2011-11,Metropolitan Police,00AJGX,10,4,12,29,57,17,1,18,6,15,8
2011-11,Metropolitan Police,00AJGY,10,14,13,42,88,6,7,41,18,12,8
2011-11,Metropolitan Police,00AJGC,10,14,12,30,61,17,8,23,14,11,6
2011-11,Metropolitan Police,00AJGF,18,4,17,45,80,4,42,66,10,16,13
2011-11,Metropolitan Police,00AJGG,9,2,13,12,30,11,0,17,5,1,11
2011-11,Metropolitan Police,00AJGD,9,2,5,8,23,7,0,9,4,1,5
2011-11,Metropolitan Police,00AJGE,7,12,5,25,38,9,0,13,11,8,9
2011-11,Metropolitan Police,00AJGJ,8,1,11,17,60,9,10,12,15,6,5
2011-11,Metropolitan Police,00AJGK,15,4,20,25,72,15,4,12,12,10,6
2011-11,Metropolitan Police,00AJGH,26,9,49,30,58,8,14,44,9,9,28
2011-11,Metropolitan Police,00AJGN,11,4,7,17,43,5,1,5,3,8,1
2011-11,Metropolitan Police,00AJGL,23,3,29,20,37,5,7,13,2,2,10
2011-11,Metropolitan Police,00AJGM,17,1,28,20,31,20,1,6,2,0,6
2011-11,Metropolitan Police,00ANGF,17,5,27,15,48,8,2,29,1,7,3
2011-11,Metropolitan Police,00AHGU,11,1,3,4,18,6,3,3,2,0,1
2011-11,Metropolitan Police,00ANGE,6,1,22,18,64,11,25,25,7,6,1
2011-11,Metropolitan Police,00AHGP,17,5,16,11,28,9,11,9,5,3,3
2011-11,Metropolitan Police,00AHGQ,10,0,4,11,16,3,1,4,0,0,1
2011-11,Metropolitan Police,00AEHA,30,6,23,42,67,10,7,29,26,14,8
2011-11,Metropolitan Police,00AEHB,26,12,10,24,33,7,0,8,13,2,9
2011-11,Metropolitan Police,00AEHC,20,6,11,36,43,4,4,22,12,10,6
2011-11,Metropolitan Police,00AEHD,17,5,9,15,56,5,2,5,4,2,6
2011-11,Metropolitan Police,00AEHE,6,13,2,32,89,17,18,31,16,16,12
2011-11,Metropolitan Police,00AEHF,17,24,18,33,88,12,4,31,29,10,12
