Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-10,South Yorkshire,KD4,18,1,22,9,112,12,3,24,0,2,5
2011-10,South Yorkshire,KA4,16,2,25,10,177,23,7,26,8,2,2
2011-10,South Yorkshire,CB2,40,2,29,7,201,29,11,37,8,5,4
2011-10,South Yorkshire,CB3,26,1,21,22,286,53,13,35,10,3,1
2011-10,South Yorkshire,KA1,23,4,22,32,255,44,15,54,11,7,7
2011-10,South Yorkshire,CB1,26,1,12,20,221,32,3,21,3,4,8
2011-10,South Yorkshire,KC1,16,0,14,6,140,38,5,9,8,5,1
2011-10,South Yorkshire,KC3,9,1,6,5,93,14,7,8,4,0,0
2011-10,South Yorkshire,KC2,10,0,6,16,110,21,9,4,5,0,0
2011-10,South Yorkshire,KE4,16,0,13,9,174,24,6,12,6,2,2
2011-10,South Yorkshire,KE3,15,0,15,5,80,17,5,15,2,3,2
2011-10,South Yorkshire,KE2,26,3,32,16,207,37,5,14,6,1,1
2011-10,South Yorkshire,KE1,19,1,21,5,158,13,4,18,4,1,6
2011-10,South Yorkshire,AA5,0,0,3,1,23,3,2,5,2,0,3
2011-10,South Yorkshire,AD2,31,0,11,15,106,33,17,16,3,4,4
2011-10,South Yorkshire,AD3,32,0,18,5,39,9,2,15,2,0,4
2011-10,South Yorkshire,AD1,18,0,9,13,67,27,1,19,1,2,2
2011-10,South Yorkshire,KL4,18,1,19,6,131,22,8,21,5,3,5
2011-10,South Yorkshire,AB1,14,1,7,10,156,26,13,30,4,3,0
2011-10,South Yorkshire,AB2,27,0,17,19,137,13,33,23,3,4,2
2011-10,South Yorkshire,AB3,22,0,7,17,131,35,6,30,5,1,2
2011-10,South Yorkshire,BD1,17,2,12,6,64,13,1,8,2,1,3
2011-10,South Yorkshire,KL1,8,0,4,12,106,19,0,7,1,0,4
2011-10,South Yorkshire,KL2,5,0,7,9,90,9,0,20,0,2,1
2011-10,South Yorkshire,BD2,21,0,10,9,109,14,12,16,6,7,4
2011-10,South Yorkshire,BB2,28,1,7,14,172,21,12,18,5,6,3
2011-10,South Yorkshire,BB1,27,0,15,13,193,35,13,27,9,4,5
2011-10,South Yorkshire,KF4,19,1,2,4,53,4,1,5,1,0,1
2011-10,South Yorkshire,KF2,15,0,24,3,48,2,2,13,2,0,2
2011-10,South Yorkshire,KF3,23,0,15,5,43,2,0,9,1,0,1
2011-10,South Yorkshire,KF1,15,1,28,2,44,10,2,10,5,0,0
2011-10,South Yorkshire,KL3,8,0,12,5,82,18,0,13,2,2,1
2011-10,South Yorkshire,BD3,11,0,11,8,76,7,3,8,4,1,3
2011-10,South Yorkshire,KA2,36,6,24,27,254,57,9,41,6,3,5
2011-10,South Yorkshire,KB2,29,5,20,25,238,57,6,22,6,4,6
2011-10,South Yorkshire,KB3,31,1,8,19,166,28,3,15,6,3,3
2011-10,South Yorkshire,KB1,42,0,40,27,263,43,61,55,7,8,7
2011-10,South Yorkshire,KD1,40,6,38,105,632,65,99,207,27,34,25
2011-10,South Yorkshire,KB4,14,1,16,10,198,30,19,22,5,6,2
2011-10,South Yorkshire,KD3,18,2,14,12,200,22,11,39,4,2,6
2011-10,South Yorkshire,AE1,46,1,15,21,137,32,3,53,3,2,11
2011-10,South Yorkshire,KA3,22,0,17,26,209,45,20,13,10,2,1
2011-10,South Yorkshire,AE3,9,0,6,2,48,10,2,11,0,1,1
2011-10,South Yorkshire,AE2,16,2,18,16,106,29,5,29,2,2,5
2011-10,South Yorkshire,BA2,19,1,12,25,117,27,20,14,5,1,3
2011-10,South Yorkshire,BA1,38,0,22,49,164,44,31,47,47,11,5
2011-10,South Yorkshire,CA2,59,1,26,14,305,50,26,55,12,4,4
2011-10,South Yorkshire,CA1,31,1,24,22,290,38,11,35,12,4,4
2011-10,South Yorkshire,CC1,36,2,35,31,295,46,9,45,6,3,8
2011-10,South Yorkshire,CC3,10,0,1,17,100,10,27,28,8,6,7
2011-10,South Yorkshire,CC2,44,2,30,29,296,50,10,36,5,8,3
2011-10,South Yorkshire,AC3,34,0,32,18,110,16,8,27,2,1,7
2011-10,South Yorkshire,AA4,34,3,6,13,60,14,11,11,5,2,2
2011-10,South Yorkshire,AC1,22,0,3,9,135,20,13,17,3,2,7
2011-10,South Yorkshire,AA6,25,0,17,23,162,36,20,16,12,5,5
2011-10,South Yorkshire,AA1,8,1,12,12,106,21,10,11,4,0,7
2011-10,South Yorkshire,AA3,17,1,16,47,200,30,70,58,11,13,14
2011-10,South Yorkshire,AA2,20,1,11,13,98,12,3,21,5,6,3
2011-10,South Yorkshire,KC4,17,1,15,9,149,23,16,25,4,2,3
2011-10,South Yorkshire,KD2,40,2,18,5,141,20,12,67,5,1,6
2011-10,South Yorkshire,BC3,20,1,9,8,161,25,5,18,10,1,6
2011-10,South Yorkshire,BC1,21,1,19,11,198,38,19,26,3,5,3
2011-10,South Yorkshire,BC2,13,0,13,13,90,22,7,6,7,5,1
2011-10,South Yorkshire,AC2,20,0,15,14,115,26,12,28,2,1,9
